branch	parent	child	child_is_tip	branch_length	site	nt_distance	is_multi_hit
0	INTERNAL	13	0	43.083	177	0	0
1	13	Vicugna_pacos	1	20.917	177	0	0
2	13	14	0	16.5653	177	0	0
3	14	Camelus_dromedarius	1	4.3517	177	0	0
4	14	Camelus_bactrianus	1	4.3517	177	0	0
5	INTERNAL	37	0	2.15735	177	0	0
6	37	Hippopotamus_amphibius	1	61.8426	177	0	0
7	37	25	0	50.919	177	0	0
8	25	Phacochoerus_africanus	1	10.9237	177	0	0
9	25	Sus_scrofa	1	10.9237	177	0	0
0	INTERNAL	13	0	43.083	178	0	0
1	13	Vicugna_pacos	1	20.917	178	0	0
2	13	14	0	16.5653	178	0	0
3	14	Camelus_dromedarius	1	4.3517	178	0	0
4	14	Camelus_bactrianus	1	4.3517	178	0	0
5	INTERNAL	37	0	2.15735	178	0	0
6	37	Hippopotamus_amphibius	1	61.8426	178	0	0
7	37	25	0	50.919	178	0	0
8	25	Phacochoerus_africanus	1	10.9237	178	0	0
9	25	Sus_scrofa	1	10.9237	178	0	0
0	INTERNAL	13	0	43.083	179	0	0
1	13	Vicugna_pacos	1	20.917	179	0	0
2	13	14	0	16.5653	179	0	0
3	14	Camelus_dromedarius	1	4.3517	179	0	0
4	14	Camelus_bactrianus	1	4.3517	179	0	0
5	INTERNAL	37	0	2.15735	179	0	0
6	37	Hippopotamus_amphibius	1	61.8426	179	0	0
7	37	25	0	50.919	179	0	0
8	25	Phacochoerus_africanus	1	10.9237	179	0	0
9	25	Sus_scrofa	1	10.9237	179	0	0
0	INTERNAL	13	0	43.083	180	0	0
1	13	Vicugna_pacos	1	20.917	180	0	0
2	13	14	0	16.5653	180	0	0
3	14	Camelus_dromedarius	1	4.3517	180	0	0
4	14	Camelus_bactrianus	1	4.3517	180	0	0
5	INTERNAL	37	0	2.15735	180	0	0
6	37	Hippopotamus_amphibius	1	61.8426	180	0	0
7	37	25	0	50.919	180	0	0
8	25	Phacochoerus_africanus	1	10.9237	180	0	0
9	25	Sus_scrofa	1	10.9237	180	0	0
0	INTERNAL	13	0	43.083	181	0	0
1	13	Vicugna_pacos	1	20.917	181	0	0
2	13	14	0	16.5653	181	0	0
3	14	Camelus_dromedarius	1	4.3517	181	0	0
4	14	Camelus_bactrianus	1	4.3517	181	0	0
5	INTERNAL	37	0	2.15735	181	0	0
6	37	Hippopotamus_amphibius	1	61.8426	181	0	0
7	37	25	0	50.919	181	1	0
8	25	Phacochoerus_africanus	1	10.9237	181	0	0
9	25	Sus_scrofa	1	10.9237	181	0	0
0	INTERNAL	13	0	43.083	182	0	0
1	13	Vicugna_pacos	1	20.917	182	0	0
2	13	14	0	16.5653	182	0	0
3	14	Camelus_dromedarius	1	4.3517	182	0	0
4	14	Camelus_bactrianus	1	4.3517	182	0	0
5	INTERNAL	37	0	2.15735	182	0	0
6	37	Hippopotamus_amphibius	1	61.8426	182	0	0
7	37	25	0	50.919	182	0	0
8	25	Phacochoerus_africanus	1	10.9237	182	0	0
9	25	Sus_scrofa	1	10.9237	182	0	0
0	INTERNAL	13	0	43.083	183	0	0
1	13	Vicugna_pacos	1	20.917	183	0	0
2	13	14	0	16.5653	183	0	0
3	14	Camelus_dromedarius	1	4.3517	183	0	0
4	14	Camelus_bactrianus	1	4.3517	183	0	0
5	INTERNAL	37	0	2.15735	183	0	0
6	37	Hippopotamus_amphibius	1	61.8426	183	0	0
7	37	25	0	50.919	183	0	0
8	25	Phacochoerus_africanus	1	10.9237	183	0	0
9	25	Sus_scrofa	1	10.9237	183	0	0
0	INTERNAL	13	0	43.083	184	0	0
1	13	Vicugna_pacos	1	20.917	184	0	0
2	13	14	0	16.5653	184	0	0
3	14	Camelus_dromedarius	1	4.3517	184	0	0
4	14	Camelus_bactrianus	1	4.3517	184	0	0
5	INTERNAL	37	0	2.15735	184	0	0
6	37	Hippopotamus_amphibius	1	61.8426	184	0	0
7	37	25	0	50.919	184	0	0
8	25	Phacochoerus_africanus	1	10.9237	184	0	0
9	25	Sus_scrofa	1	10.9237	184	0	0
0	INTERNAL	13	0	43.083	185	0	0
1	13	Vicugna_pacos	1	20.917	185	0	0
2	13	14	0	16.5653	185	0	0
3	14	Camelus_dromedarius	1	4.3517	185	0	0
4	14	Camelus_bactrianus	1	4.3517	185	0	0
5	INTERNAL	37	0	2.15735	185	0	0
6	37	Hippopotamus_amphibius	1	61.8426	185	0	0
7	37	25	0	50.919	185	0	0
8	25	Phacochoerus_africanus	1	10.9237	185	0	0
9	25	Sus_scrofa	1	10.9237	185	0	0
0	INTERNAL	13	0	43.083	186	0	0
1	13	Vicugna_pacos	1	20.917	186	0	0
2	13	14	0	16.5653	186	0	0
3	14	Camelus_dromedarius	1	4.3517	186	0	0
4	14	Camelus_bactrianus	1	4.3517	186	0	0
5	INTERNAL	37	0	2.15735	186	0	0
6	37	Hippopotamus_amphibius	1	61.8426	186	0	0
7	37	25	0	50.919	186	0	0
8	25	Phacochoerus_africanus	1	10.9237	186	0	0
9	25	Sus_scrofa	1	10.9237	186	0	0
0	INTERNAL	13	0	43.083	187	0	0
1	13	Vicugna_pacos	1	20.917	187	0	0
2	13	14	0	16.5653	187	0	0
3	14	Camelus_dromedarius	1	4.3517	187	0	0
4	14	Camelus_bactrianus	1	4.3517	187	0	0
5	INTERNAL	37	0	2.15735	187	0	0
6	37	Hippopotamus_amphibius	1	61.8426	187	0	0
7	37	25	0	50.919	187	0	0
8	25	Phacochoerus_africanus	1	10.9237	187	0	0
9	25	Sus_scrofa	1	10.9237	187	0	0
0	INTERNAL	13	0	43.083	188	0	0
1	13	Vicugna_pacos	1	20.917	188	0	0
2	13	14	0	16.5653	188	0	0
3	14	Camelus_dromedarius	1	4.3517	188	0	0
4	14	Camelus_bactrianus	1	4.3517	188	0	0
5	INTERNAL	37	0	2.15735	188	0	0
6	37	Hippopotamus_amphibius	1	61.8426	188	0	0
7	37	25	0	50.919	188	0	0
8	25	Phacochoerus_africanus	1	10.9237	188	0	0
9	25	Sus_scrofa	1	10.9237	188	0	0
0	INTERNAL	13	0	43.083	189	0	0
1	13	Vicugna_pacos	1	20.917	189	0	0
2	13	14	0	16.5653	189	0	0
3	14	Camelus_dromedarius	1	4.3517	189	0	0
4	14	Camelus_bactrianus	1	4.3517	189	0	0
5	INTERNAL	37	0	2.15735	189	0	0
6	37	Hippopotamus_amphibius	1	61.8426	189	0	0
7	37	25	0	50.919	189	0	0
8	25	Phacochoerus_africanus	1	10.9237	189	0	0
9	25	Sus_scrofa	1	10.9237	189	0	0
0	INTERNAL	13	0	43.083	190	0	0
1	13	Vicugna_pacos	1	20.917	190	0	0
2	13	14	0	16.5653	190	0	0
3	14	Camelus_dromedarius	1	4.3517	190	0	0
4	14	Camelus_bactrianus	1	4.3517	190	0	0
5	INTERNAL	37	0	2.15735	190	0	0
6	37	Hippopotamus_amphibius	1	61.8426	190	0	0
7	37	25	0	50.919	190	0	0
8	25	Phacochoerus_africanus	1	10.9237	190	0	0
9	25	Sus_scrofa	1	10.9237	190	0	0
0	INTERNAL	13	0	43.083	191	0	0
1	13	Vicugna_pacos	1	20.917	191	0	0
2	13	14	0	16.5653	191	0	0
3	14	Camelus_dromedarius	1	4.3517	191	0	0
4	14	Camelus_bactrianus	1	4.3517	191	0	0
5	INTERNAL	37	0	2.15735	191	0	0
6	37	Hippopotamus_amphibius	1	61.8426	191	0	0
7	37	25	0	50.919	191	0	0
8	25	Phacochoerus_africanus	1	10.9237	191	0	0
9	25	Sus_scrofa	1	10.9237	191	0	0
0	INTERNAL	13	0	43.083	192	0	0
1	13	Vicugna_pacos	1	20.917	192	0	0
2	13	14	0	16.5653	192	0	0
3	14	Camelus_dromedarius	1	4.3517	192	0	0
4	14	Camelus_bactrianus	1	4.3517	192	0	0
5	INTERNAL	37	0	2.15735	192	0	0
6	37	Hippopotamus_amphibius	1	61.8426	192	0	0
7	37	25	0	50.919	192	0	0
8	25	Phacochoerus_africanus	1	10.9237	192	0	0
9	25	Sus_scrofa	1	10.9237	192	0	0
0	INTERNAL	13	0	43.083	193	0	0
1	13	Vicugna_pacos	1	20.917	193	0	0
2	13	14	0	16.5653	193	0	0
3	14	Camelus_dromedarius	1	4.3517	193	0	0
4	14	Camelus_bactrianus	1	4.3517	193	0	0
5	INTERNAL	37	0	2.15735	193	0	0
6	37	Hippopotamus_amphibius	1	61.8426	193	0	0
7	37	25	0	50.919	193	0	0
8	25	Phacochoerus_africanus	1	10.9237	193	0	0
9	25	Sus_scrofa	1	10.9237	193	0	0
0	INTERNAL	13	0	43.083	194	1	0
1	13	Vicugna_pacos	1	20.917	194	0	0
2	13	14	0	16.5653	194	0	0
3	14	Camelus_dromedarius	1	4.3517	194	0	0
4	14	Camelus_bactrianus	1	4.3517	194	0	0
5	INTERNAL	37	0	2.15735	194	0	0
6	37	Hippopotamus_amphibius	1	61.8426	194	0	0
7	37	25	0	50.919	194	0	0
8	25	Phacochoerus_africanus	1	10.9237	194	0	0
9	25	Sus_scrofa	1	10.9237	194	0	0
0	INTERNAL	13	0	43.083	195	0	0
1	13	Vicugna_pacos	1	20.917	195	0	0
2	13	14	0	16.5653	195	0	0
3	14	Camelus_dromedarius	1	4.3517	195	0	0
4	14	Camelus_bactrianus	1	4.3517	195	0	0
5	INTERNAL	37	0	2.15735	195	0	0
6	37	Hippopotamus_amphibius	1	61.8426	195	0	0
7	37	25	0	50.919	195	1	0
8	25	Phacochoerus_africanus	1	10.9237	195	0	0
9	25	Sus_scrofa	1	10.9237	195	0	0
0	INTERNAL	13	0	43.083	196	0	0
1	13	Vicugna_pacos	1	20.917	196	0	0
2	13	14	0	16.5653	196	0	0
3	14	Camelus_dromedarius	1	4.3517	196	0	0
4	14	Camelus_bactrianus	1	4.3517	196	0	0
5	INTERNAL	37	0	2.15735	196	0	0
6	37	Hippopotamus_amphibius	1	61.8426	196	0	0
7	37	25	0	50.919	196	0	0
8	25	Phacochoerus_africanus	1	10.9237	196	0	0
9	25	Sus_scrofa	1	10.9237	196	0	0
0	INTERNAL	13	0	43.083	197	0	0
1	13	Vicugna_pacos	1	20.917	197	0	0
2	13	14	0	16.5653	197	0	0
3	14	Camelus_dromedarius	1	4.3517	197	0	0
4	14	Camelus_bactrianus	1	4.3517	197	0	0
5	INTERNAL	37	0	2.15735	197	0	0
6	37	Hippopotamus_amphibius	1	61.8426	197	0	0
7	37	25	0	50.919	197	0	0
8	25	Phacochoerus_africanus	1	10.9237	197	0	0
9	25	Sus_scrofa	1	10.9237	197	0	0
0	INTERNAL	13	0	43.083	198	0	0
1	13	Vicugna_pacos	1	20.917	198	0	0
2	13	14	0	16.5653	198	0	0
3	14	Camelus_dromedarius	1	4.3517	198	0	0
4	14	Camelus_bactrianus	1	4.3517	198	0	0
5	INTERNAL	37	0	2.15735	198	0	0
6	37	Hippopotamus_amphibius	1	61.8426	198	0	0
7	37	25	0	50.919	198	0	0
8	25	Phacochoerus_africanus	1	10.9237	198	0	0
9	25	Sus_scrofa	1	10.9237	198	0	0
0	INTERNAL	13	0	43.083	199	0	0
1	13	Vicugna_pacos	1	20.917	199	0	0
2	13	14	0	16.5653	199	0	0
3	14	Camelus_dromedarius	1	4.3517	199	0	0
4	14	Camelus_bactrianus	1	4.3517	199	0	0
5	INTERNAL	37	0	2.15735	199	0	0
6	37	Hippopotamus_amphibius	1	61.8426	199	0	0
7	37	25	0	50.919	199	0	0
8	25	Phacochoerus_africanus	1	10.9237	199	0	0
9	25	Sus_scrofa	1	10.9237	199	0	0
0	INTERNAL	13	0	43.083	200	0	0
1	13	Vicugna_pacos	1	20.917	200	0	0
2	13	14	0	16.5653	200	0	0
3	14	Camelus_dromedarius	1	4.3517	200	0	0
4	14	Camelus_bactrianus	1	4.3517	200	0	0
5	INTERNAL	37	0	2.15735	200	0	0
6	37	Hippopotamus_amphibius	1	61.8426	200	0	0
7	37	25	0	50.919	200	0	0
8	25	Phacochoerus_africanus	1	10.9237	200	0	0
9	25	Sus_scrofa	1	10.9237	200	0	0
0	INTERNAL	13	0	43.083	201	0	0
1	13	Vicugna_pacos	1	20.917	201	0	0
2	13	14	0	16.5653	201	0	0
3	14	Camelus_dromedarius	1	4.3517	201	0	0
4	14	Camelus_bactrianus	1	4.3517	201	0	0
5	INTERNAL	37	0	2.15735	201	0	0
6	37	Hippopotamus_amphibius	1	61.8426	201	0	0
7	37	25	0	50.919	201	1	0
8	25	Phacochoerus_africanus	1	10.9237	201	0	0
9	25	Sus_scrofa	1	10.9237	201	0	0
0	INTERNAL	13	0	43.083	202	0	0
1	13	Vicugna_pacos	1	20.917	202	0	0
2	13	14	0	16.5653	202	0	0
3	14	Camelus_dromedarius	1	4.3517	202	0	0
4	14	Camelus_bactrianus	1	4.3517	202	0	0
5	INTERNAL	37	0	2.15735	202	0	0
6	37	Hippopotamus_amphibius	1	61.8426	202	0	0
7	37	25	0	50.919	202	0	0
8	25	Phacochoerus_africanus	1	10.9237	202	0	0
9	25	Sus_scrofa	1	10.9237	202	0	0
0	INTERNAL	13	0	43.083	203	0	0
1	13	Vicugna_pacos	1	20.917	203	0	0
2	13	14	0	16.5653	203	0	0
3	14	Camelus_dromedarius	1	4.3517	203	0	0
4	14	Camelus_bactrianus	1	4.3517	203	0	0
5	INTERNAL	37	0	2.15735	203	0	0
6	37	Hippopotamus_amphibius	1	61.8426	203	0	0
7	37	25	0	50.919	203	0	0
8	25	Phacochoerus_africanus	1	10.9237	203	0	0
9	25	Sus_scrofa	1	10.9237	203	0	0
0	INTERNAL	13	0	43.083	204	0	0
1	13	Vicugna_pacos	1	20.917	204	0	0
2	13	14	0	16.5653	204	0	0
3	14	Camelus_dromedarius	1	4.3517	204	0	0
4	14	Camelus_bactrianus	1	4.3517	204	0	0
5	INTERNAL	37	0	2.15735	204	0	0
6	37	Hippopotamus_amphibius	1	61.8426	204	0	0
7	37	25	0	50.919	204	0	0
8	25	Phacochoerus_africanus	1	10.9237	204	0	0
9	25	Sus_scrofa	1	10.9237	204	1	0
0	INTERNAL	13	0	43.083	205	0	0
1	13	Vicugna_pacos	1	20.917	205	0	0
2	13	14	0	16.5653	205	0	0
3	14	Camelus_dromedarius	1	4.3517	205	0	0
4	14	Camelus_bactrianus	1	4.3517	205	0	0
5	INTERNAL	37	0	2.15735	205	0	0
6	37	Hippopotamus_amphibius	1	61.8426	205	0	0
7	37	25	0	50.919	205	0	0
8	25	Phacochoerus_africanus	1	10.9237	205	0	0
9	25	Sus_scrofa	1	10.9237	205	0	0
0	INTERNAL	13	0	43.083	206	0	0
1	13	Vicugna_pacos	1	20.917	206	0	0
2	13	14	0	16.5653	206	0	0
3	14	Camelus_dromedarius	1	4.3517	206	0	0
4	14	Camelus_bactrianus	1	4.3517	206	0	0
5	INTERNAL	37	0	2.15735	206	0	0
6	37	Hippopotamus_amphibius	1	61.8426	206	0	0
7	37	25	0	50.919	206	0	0
8	25	Phacochoerus_africanus	1	10.9237	206	0	0
9	25	Sus_scrofa	1	10.9237	206	0	0
0	INTERNAL	13	0	43.083	207	0	0
1	13	Vicugna_pacos	1	20.917	207	0	0
2	13	14	0	16.5653	207	0	0
3	14	Camelus_dromedarius	1	4.3517	207	0	0
4	14	Camelus_bactrianus	1	4.3517	207	0	0
5	INTERNAL	37	0	2.15735	207	0	0
6	37	Hippopotamus_amphibius	1	61.8426	207	0	0
7	37	25	0	50.919	207	1	0
8	25	Phacochoerus_africanus	1	10.9237	207	0	0
9	25	Sus_scrofa	1	10.9237	207	0	0
0	INTERNAL	13	0	43.083	208	0	0
1	13	Vicugna_pacos	1	20.917	208	0	0
2	13	14	0	16.5653	208	0	0
3	14	Camelus_dromedarius	1	4.3517	208	0	0
4	14	Camelus_bactrianus	1	4.3517	208	0	0
5	INTERNAL	37	0	2.15735	208	0	0
6	37	Hippopotamus_amphibius	1	61.8426	208	0	0
7	37	25	0	50.919	208	0	0
8	25	Phacochoerus_africanus	1	10.9237	208	0	0
9	25	Sus_scrofa	1	10.9237	208	0	0
0	INTERNAL	13	0	43.083	209	0	0
1	13	Vicugna_pacos	1	20.917	209	0	0
2	13	14	0	16.5653	209	0	0
3	14	Camelus_dromedarius	1	4.3517	209	0	0
4	14	Camelus_bactrianus	1	4.3517	209	0	0
5	INTERNAL	37	0	2.15735	209	0	0
6	37	Hippopotamus_amphibius	1	61.8426	209	0	0
7	37	25	0	50.919	209	0	0
8	25	Phacochoerus_africanus	1	10.9237	209	0	0
9	25	Sus_scrofa	1	10.9237	209	0	0
0	INTERNAL	13	0	43.083	210	0	0
1	13	Vicugna_pacos	1	20.917	210	0	0
2	13	14	0	16.5653	210	0	0
3	14	Camelus_dromedarius	1	4.3517	210	0	0
4	14	Camelus_bactrianus	1	4.3517	210	0	0
5	INTERNAL	37	0	2.15735	210	0	0
6	37	Hippopotamus_amphibius	1	61.8426	210	0	0
7	37	25	0	50.919	210	0	0
8	25	Phacochoerus_africanus	1	10.9237	210	0	0
9	25	Sus_scrofa	1	10.9237	210	0	0
0	INTERNAL	13	0	43.083	211	0	0
1	13	Vicugna_pacos	1	20.917	211	0	0
2	13	14	0	16.5653	211	0	0
3	14	Camelus_dromedarius	1	4.3517	211	0	0
4	14	Camelus_bactrianus	1	4.3517	211	0	0
5	INTERNAL	37	0	2.15735	211	0	0
6	37	Hippopotamus_amphibius	1	61.8426	211	0	0
7	37	25	0	50.919	211	0	0
8	25	Phacochoerus_africanus	1	10.9237	211	0	0
9	25	Sus_scrofa	1	10.9237	211	0	0
0	INTERNAL	13	0	43.083	212	0	0
1	13	Vicugna_pacos	1	20.917	212	0	0
2	13	14	0	16.5653	212	0	0
3	14	Camelus_dromedarius	1	4.3517	212	0	0
4	14	Camelus_bactrianus	1	4.3517	212	0	0
5	INTERNAL	37	0	2.15735	212	0	0
6	37	Hippopotamus_amphibius	1	61.8426	212	0	0
7	37	25	0	50.919	212	0	0
8	25	Phacochoerus_africanus	1	10.9237	212	0	0
9	25	Sus_scrofa	1	10.9237	212	0	0
0	INTERNAL	13	0	43.083	213	0	0
1	13	Vicugna_pacos	1	20.917	213	0	0
2	13	14	0	16.5653	213	0	0
3	14	Camelus_dromedarius	1	4.3517	213	0	0
4	14	Camelus_bactrianus	1	4.3517	213	0	0
5	INTERNAL	37	0	2.15735	213	0	0
6	37	Hippopotamus_amphibius	1	61.8426	213	0	0
7	37	25	0	50.919	213	0	0
8	25	Phacochoerus_africanus	1	10.9237	213	0	0
9	25	Sus_scrofa	1	10.9237	213	0	0
0	INTERNAL	13	0	43.083	214	0	0
1	13	Vicugna_pacos	1	20.917	214	0	0
2	13	14	0	16.5653	214	0	0
3	14	Camelus_dromedarius	1	4.3517	214	0	0
4	14	Camelus_bactrianus	1	4.3517	214	0	0
5	INTERNAL	37	0	2.15735	214	0	0
6	37	Hippopotamus_amphibius	1	61.8426	214	1	0
7	37	25	0	50.919	214	0	0
8	25	Phacochoerus_africanus	1	10.9237	214	0	0
9	25	Sus_scrofa	1	10.9237	214	0	0
0	INTERNAL	13	0	43.083	215	0	0
1	13	Vicugna_pacos	1	20.917	215	0	0
2	13	14	0	16.5653	215	0	0
3	14	Camelus_dromedarius	1	4.3517	215	0	0
4	14	Camelus_bactrianus	1	4.3517	215	0	0
5	INTERNAL	37	0	2.15735	215	0	0
6	37	Hippopotamus_amphibius	1	61.8426	215	1	0
7	37	25	0	50.919	215	0	0
8	25	Phacochoerus_africanus	1	10.9237	215	0	0
9	25	Sus_scrofa	1	10.9237	215	0	0
0	INTERNAL	13	0	43.083	216	0	0
1	13	Vicugna_pacos	1	20.917	216	0	0
2	13	14	0	16.5653	216	0	0
3	14	Camelus_dromedarius	1	4.3517	216	0	0
4	14	Camelus_bactrianus	1	4.3517	216	0	0
5	INTERNAL	37	0	2.15735	216	0	0
6	37	Hippopotamus_amphibius	1	61.8426	216	0	0
7	37	25	0	50.919	216	0	0
8	25	Phacochoerus_africanus	1	10.9237	216	0	0
9	25	Sus_scrofa	1	10.9237	216	0	0
0	INTERNAL	13	0	43.083	217	0	0
1	13	Vicugna_pacos	1	20.917	217	0	0
2	13	14	0	16.5653	217	0	0
3	14	Camelus_dromedarius	1	4.3517	217	0	0
4	14	Camelus_bactrianus	1	4.3517	217	0	0
5	INTERNAL	37	0	2.15735	217	0	0
6	37	Hippopotamus_amphibius	1	61.8426	217	0	0
7	37	25	0	50.919	217	0	0
8	25	Phacochoerus_africanus	1	10.9237	217	0	0
9	25	Sus_scrofa	1	10.9237	217	0	0
0	INTERNAL	13	0	43.083	218	0	0
1	13	Vicugna_pacos	1	20.917	218	0	0
2	13	14	0	16.5653	218	0	0
3	14	Camelus_dromedarius	1	4.3517	218	0	0
4	14	Camelus_bactrianus	1	4.3517	218	0	0
5	INTERNAL	37	0	2.15735	218	0	0
6	37	Hippopotamus_amphibius	1	61.8426	218	0	0
7	37	25	0	50.919	218	0	0
8	25	Phacochoerus_africanus	1	10.9237	218	0	0
9	25	Sus_scrofa	1	10.9237	218	0	0
0	INTERNAL	13	0	43.083	219	0	0
1	13	Vicugna_pacos	1	20.917	219	0	0
2	13	14	0	16.5653	219	0	0
3	14	Camelus_dromedarius	1	4.3517	219	0	0
4	14	Camelus_bactrianus	1	4.3517	219	0	0
5	INTERNAL	37	0	2.15735	219	0	0
6	37	Hippopotamus_amphibius	1	61.8426	219	0	0
7	37	25	0	50.919	219	0	0
8	25	Phacochoerus_africanus	1	10.9237	219	0	0
9	25	Sus_scrofa	1	10.9237	219	0	0
0	INTERNAL	13	0	43.083	220	0	0
1	13	Vicugna_pacos	1	20.917	220	0	0
2	13	14	0	16.5653	220	0	0
3	14	Camelus_dromedarius	1	4.3517	220	0	0
4	14	Camelus_bactrianus	1	4.3517	220	0	0
5	INTERNAL	37	0	2.15735	220	0	0
6	37	Hippopotamus_amphibius	1	61.8426	220	0	0
7	37	25	0	50.919	220	0	0
8	25	Phacochoerus_africanus	1	10.9237	220	0	0
9	25	Sus_scrofa	1	10.9237	220	0	0
0	INTERNAL	13	0	43.083	221	0	0
1	13	Vicugna_pacos	1	20.917	221	0	0
2	13	14	0	16.5653	221	0	0
3	14	Camelus_dromedarius	1	4.3517	221	0	0
4	14	Camelus_bactrianus	1	4.3517	221	0	0
5	INTERNAL	37	0	2.15735	221	0	0
6	37	Hippopotamus_amphibius	1	61.8426	221	0	0
7	37	25	0	50.919	221	0	0
8	25	Phacochoerus_africanus	1	10.9237	221	0	0
9	25	Sus_scrofa	1	10.9237	221	0	0
0	INTERNAL	13	0	43.083	222	0	0
1	13	Vicugna_pacos	1	20.917	222	0	0
2	13	14	0	16.5653	222	0	0
3	14	Camelus_dromedarius	1	4.3517	222	0	0
4	14	Camelus_bactrianus	1	4.3517	222	0	0
5	INTERNAL	37	0	2.15735	222	0	0
6	37	Hippopotamus_amphibius	1	61.8426	222	0	0
7	37	25	0	50.919	222	0	0
8	25	Phacochoerus_africanus	1	10.9237	222	0	0
9	25	Sus_scrofa	1	10.9237	222	0	0
0	INTERNAL	13	0	43.083	223	0	0
1	13	Vicugna_pacos	1	20.917	223	0	0
2	13	14	0	16.5653	223	0	0
3	14	Camelus_dromedarius	1	4.3517	223	0	0
4	14	Camelus_bactrianus	1	4.3517	223	0	0
5	INTERNAL	37	0	2.15735	223	0	0
6	37	Hippopotamus_amphibius	1	61.8426	223	0	0
7	37	25	0	50.919	223	1	0
8	25	Phacochoerus_africanus	1	10.9237	223	0	0
9	25	Sus_scrofa	1	10.9237	223	0	0
0	INTERNAL	13	0	43.083	224	0	0
1	13	Vicugna_pacos	1	20.917	224	0	0
2	13	14	0	16.5653	224	0	0
3	14	Camelus_dromedarius	1	4.3517	224	0	0
4	14	Camelus_bactrianus	1	4.3517	224	0	0
5	INTERNAL	37	0	2.15735	224	0	0
6	37	Hippopotamus_amphibius	1	61.8426	224	0	0
7	37	25	0	50.919	224	0	0
8	25	Phacochoerus_africanus	1	10.9237	224	0	0
9	25	Sus_scrofa	1	10.9237	224	0	0
0	INTERNAL	13	0	43.083	225	0	0
1	13	Vicugna_pacos	1	20.917	225	0	0
2	13	14	0	16.5653	225	0	0
3	14	Camelus_dromedarius	1	4.3517	225	0	0
4	14	Camelus_bactrianus	1	4.3517	225	0	0
5	INTERNAL	37	0	2.15735	225	0	0
6	37	Hippopotamus_amphibius	1	61.8426	225	0	0
7	37	25	0	50.919	225	0	0
8	25	Phacochoerus_africanus	1	10.9237	225	0	0
9	25	Sus_scrofa	1	10.9237	225	0	0
0	INTERNAL	13	0	43.083	226	0	0
1	13	Vicugna_pacos	1	20.917	226	0	0
2	13	14	0	16.5653	226	0	0
3	14	Camelus_dromedarius	1	4.3517	226	0	0
4	14	Camelus_bactrianus	1	4.3517	226	0	0
5	INTERNAL	37	0	2.15735	226	0	0
6	37	Hippopotamus_amphibius	1	61.8426	226	0	0
7	37	25	0	50.919	226	0	0
8	25	Phacochoerus_africanus	1	10.9237	226	0	0
9	25	Sus_scrofa	1	10.9237	226	0	0
0	INTERNAL	13	0	43.083	227	0	0
1	13	Vicugna_pacos	1	20.917	227	0	0
2	13	14	0	16.5653	227	0	0
3	14	Camelus_dromedarius	1	4.3517	227	0	0
4	14	Camelus_bactrianus	1	4.3517	227	0	0
5	INTERNAL	37	0	2.15735	227	0	0
6	37	Hippopotamus_amphibius	1	61.8426	227	1	0
7	37	25	0	50.919	227	0	0
8	25	Phacochoerus_africanus	1	10.9237	227	0	0
9	25	Sus_scrofa	1	10.9237	227	0	0
0	INTERNAL	13	0	43.083	228	0	0
1	13	Vicugna_pacos	1	20.917	228	0	0
2	13	14	0	16.5653	228	0	0
3	14	Camelus_dromedarius	1	4.3517	228	0	0
4	14	Camelus_bactrianus	1	4.3517	228	0	0
5	INTERNAL	37	0	2.15735	228	0	0
6	37	Hippopotamus_amphibius	1	61.8426	228	0	0
7	37	25	0	50.919	228	0	0
8	25	Phacochoerus_africanus	1	10.9237	228	0	0
9	25	Sus_scrofa	1	10.9237	228	0	0
0	INTERNAL	13	0	43.083	229	0	0
1	13	Vicugna_pacos	1	20.917	229	0	0
2	13	14	0	16.5653	229	0	0
3	14	Camelus_dromedarius	1	4.3517	229	0	0
4	14	Camelus_bactrianus	1	4.3517	229	0	0
5	INTERNAL	37	0	2.15735	229	0	0
6	37	Hippopotamus_amphibius	1	61.8426	229	0	0
7	37	25	0	50.919	229	1	0
8	25	Phacochoerus_africanus	1	10.9237	229	0	0
9	25	Sus_scrofa	1	10.9237	229	0	0
0	INTERNAL	13	0	43.083	230	0	0
1	13	Vicugna_pacos	1	20.917	230	0	0
2	13	14	0	16.5653	230	0	0
3	14	Camelus_dromedarius	1	4.3517	230	0	0
4	14	Camelus_bactrianus	1	4.3517	230	0	0
5	INTERNAL	37	0	2.15735	230	0	0
6	37	Hippopotamus_amphibius	1	61.8426	230	0	0
7	37	25	0	50.919	230	1	0
8	25	Phacochoerus_africanus	1	10.9237	230	0	0
9	25	Sus_scrofa	1	10.9237	230	0	0
0	INTERNAL	13	0	43.083	231	0	0
1	13	Vicugna_pacos	1	20.917	231	0	0
2	13	14	0	16.5653	231	0	0
3	14	Camelus_dromedarius	1	4.3517	231	0	0
4	14	Camelus_bactrianus	1	4.3517	231	0	0
5	INTERNAL	37	0	2.15735	231	0	0
6	37	Hippopotamus_amphibius	1	61.8426	231	0	0
7	37	25	0	50.919	231	0	0
8	25	Phacochoerus_africanus	1	10.9237	231	0	0
9	25	Sus_scrofa	1	10.9237	231	0	0
0	INTERNAL	13	0	43.083	232	0	0
1	13	Vicugna_pacos	1	20.917	232	0	0
2	13	14	0	16.5653	232	0	0
3	14	Camelus_dromedarius	1	4.3517	232	0	0
4	14	Camelus_bactrianus	1	4.3517	232	0	0
5	INTERNAL	37	0	2.15735	232	0	0
