branch	parent	child	child_is_tip	branch_length	site	nt_distance	is_multi_hit
4	13	Erinaceus_europaeus	1	66.2	237	1	0
5	INTERNAL	Condylura_cristata	1	73	237	0	0
0	INTERNAL	13	0	6.8	238	0	0
1	13	14	0	54.4945	238	0	0
2	14	Sorex_fumeus	1	11.7055	238	0	0
3	14	Sorex_araneus	1	11.7055	238	0	0
4	13	Erinaceus_europaeus	1	66.2	238	0	0
5	INTERNAL	Condylura_cristata	1	73	238	0	0
0	INTERNAL	13	0	6.8	239	0	0
1	13	14	0	54.4945	239	0	0
2	14	Sorex_fumeus	1	11.7055	239	0	0
3	14	Sorex_araneus	1	11.7055	239	0	0
4	13	Erinaceus_europaeus	1	66.2	239	0	0
5	INTERNAL	Condylura_cristata	1	73	239	0	0
0	INTERNAL	13	0	6.8	240	0	0
1	13	14	0	54.4945	240	0	0
2	14	Sorex_fumeus	1	11.7055	240	0	0
3	14	Sorex_araneus	1	11.7055	240	0	0
4	13	Erinaceus_europaeus	1	66.2	240	1	0
5	INTERNAL	Condylura_cristata	1	73	240	0	0
0	INTERNAL	13	0	6.8	241	0	0
1	13	14	0	54.4945	241	0	0
2	14	Sorex_fumeus	1	11.7055	241	0	0
3	14	Sorex_araneus	1	11.7055	241	0	0
4	13	Erinaceus_europaeus	1	66.2	241	0	0
5	INTERNAL	Condylura_cristata	1	73	241	1	0
0	INTERNAL	13	0	6.8	242	0	0
1	13	14	0	54.4945	242	0	0
2	14	Sorex_fumeus	1	11.7055	242	0	0
3	14	Sorex_araneus	1	11.7055	242	0	0
4	13	Erinaceus_europaeus	1	66.2	242	0	0
5	INTERNAL	Condylura_cristata	1	73	242	0	0
0	INTERNAL	13	0	6.8	243	0	0
1	13	14	0	54.4945	243	0	0
2	14	Sorex_fumeus	1	11.7055	243	0	0
3	14	Sorex_araneus	1	11.7055	243	0	0
4	13	Erinaceus_europaeus	1	66.2	243	0	0
5	INTERNAL	Condylura_cristata	1	73	243	0	0
0	INTERNAL	13	0	6.8	244	0	0
1	13	14	0	54.4945	244	0	0
2	14	Sorex_fumeus	1	11.7055	244	0	0
3	14	Sorex_araneus	1	11.7055	244	0	0
4	13	Erinaceus_europaeus	1	66.2	244	0	0
5	INTERNAL	Condylura_cristata	1	73	244	0	0
0	INTERNAL	13	0	6.8	245	0	0
1	13	14	0	54.4945	245	1	0
2	14	Sorex_fumeus	1	11.7055	245	0	0
3	14	Sorex_araneus	1	11.7055	245	0	0
4	13	Erinaceus_europaeus	1	66.2	245	0	0
5	INTERNAL	Condylura_cristata	1	73	245	0	0
0	INTERNAL	13	0	6.8	246	0	0
1	13	14	0	54.4945	246	1	0
2	14	Sorex_fumeus	1	11.7055	246	0	0
3	14	Sorex_araneus	1	11.7055	246	0	0
4	13	Erinaceus_europaeus	1	66.2	246	0	0
5	INTERNAL	Condylura_cristata	1	73	246	0	0
0	INTERNAL	13	0	6.8	247	0	0
1	13	14	0	54.4945	247	0	0
2	14	Sorex_fumeus	1	11.7055	247	0	0
3	14	Sorex_araneus	1	11.7055	247	0	0
4	13	Erinaceus_europaeus	1	66.2	247	0	0
5	INTERNAL	Condylura_cristata	1	73	247	0	0
0	INTERNAL	13	0	6.8	248	0	0
1	13	14	0	54.4945	248	0	0
2	14	Sorex_fumeus	1	11.7055	248	0	0
3	14	Sorex_araneus	1	11.7055	248	1	0
4	13	Erinaceus_europaeus	1	66.2	248	0	0
5	INTERNAL	Condylura_cristata	1	73	248	0	0
0	INTERNAL	13	0	6.8	249	0	0
1	13	14	0	54.4945	249	0	0
2	14	Sorex_fumeus	1	11.7055	249	0	0
3	14	Sorex_araneus	1	11.7055	249	0	0
4	13	Erinaceus_europaeus	1	66.2	249	0	0
5	INTERNAL	Condylura_cristata	1	73	249	1	0
0	INTERNAL	13	0	6.8	250	0	0
1	13	14	0	54.4945	250	0	0
2	14	Sorex_fumeus	1	11.7055	250	0	0
3	14	Sorex_araneus	1	11.7055	250	0	0
4	13	Erinaceus_europaeus	1	66.2	250	0	0
5	INTERNAL	Condylura_cristata	1	73	250	0	0
0	INTERNAL	13	0	6.8	251	0	0
1	13	14	0	54.4945	251	1	0
2	14	Sorex_fumeus	1	11.7055	251	0	0
3	14	Sorex_araneus	1	11.7055	251	0	0
4	13	Erinaceus_europaeus	1	66.2	251	0	0
5	INTERNAL	Condylura_cristata	1	73	251	0	0
0	INTERNAL	13	0	6.8	252	0	0
1	13	14	0	54.4945	252	0	0
2	14	Sorex_fumeus	1	11.7055	252	0	0
3	14	Sorex_araneus	1	11.7055	252	0	0
4	13	Erinaceus_europaeus	1	66.2	252	0	0
5	INTERNAL	Condylura_cristata	1	73	252	1	0
0	INTERNAL	13	0	6.8	253	0	0
1	13	14	0	54.4945	253	0	0
2	14	Sorex_fumeus	1	11.7055	253	0	0
3	14	Sorex_araneus	1	11.7055	253	0	0
4	13	Erinaceus_europaeus	1	66.2	253	1	0
5	INTERNAL	Condylura_cristata	1	73	253	0	0
0	INTERNAL	13	0	6.8	254	0	0
1	13	14	0	54.4945	254	0	0
2	14	Sorex_fumeus	1	11.7055	254	0	0
3	14	Sorex_araneus	1	11.7055	254	0	0
4	13	Erinaceus_europaeus	1	66.2	254	1	0
5	INTERNAL	Condylura_cristata	1	73	254	0	0
0	INTERNAL	13	0	6.8	255	0	0
1	13	14	0	54.4945	255	0	0
2	14	Sorex_fumeus	1	11.7055	255	0	0
3	14	Sorex_araneus	1	11.7055	255	0	0
4	13	Erinaceus_europaeus	1	66.2	255	0	0
5	INTERNAL	Condylura_cristata	1	73	255	1	0
0	INTERNAL	13	0	6.8	256	1	0
1	13	14	0	54.4945	256	0	0
2	14	Sorex_fumeus	1	11.7055	256	0	0
3	14	Sorex_araneus	1	11.7055	256	0	0
4	13	Erinaceus_europaeus	1	66.2	256	0	0
5	INTERNAL	Condylura_cristata	1	73	256	0	0
0	INTERNAL	13	0	6.8	257	0	0
1	13	14	0	54.4945	257	1	0
2	14	Sorex_fumeus	1	11.7055	257	0	0
3	14	Sorex_araneus	1	11.7055	257	0	0
4	13	Erinaceus_europaeus	1	66.2	257	0	0
5	INTERNAL	Condylura_cristata	1	73	257	0	0
0	INTERNAL	13	0	6.8	258	0	0
1	13	14	0	54.4945	258	0	0
2	14	Sorex_fumeus	1	11.7055	258	0	0
3	14	Sorex_araneus	1	11.7055	258	0	0
4	13	Erinaceus_europaeus	1	66.2	258	0	0
5	INTERNAL	Condylura_cristata	1	73	258	0	0
0	INTERNAL	13	0	6.8	259	0	0
1	13	14	0	54.4945	259	0	0
2	14	Sorex_fumeus	1	11.7055	259	0	0
3	14	Sorex_araneus	1	11.7055	259	1	0
4	13	Erinaceus_europaeus	1	66.2	259	0	0
5	INTERNAL	Condylura_cristata	1	73	259	0	0
0	INTERNAL	13	0	6.8	260	0	0
1	13	14	0	54.4945	260	0	0
2	14	Sorex_fumeus	1	11.7055	260	0	0
3	14	Sorex_araneus	1	11.7055	260	0	0
4	13	Erinaceus_europaeus	1	66.2	260	0	0
5	INTERNAL	Condylura_cristata	1	73	260	0	0
0	INTERNAL	13	0	6.8	261	0	0
1	13	14	0	54.4945	261	0	0
2	14	Sorex_fumeus	1	11.7055	261	0	0
3	14	Sorex_araneus	1	11.7055	261	0	0
4	13	Erinaceus_europaeus	1	66.2	261	1	0
5	INTERNAL	Condylura_cristata	1	73	261	0	0
0	INTERNAL	13	0	6.8	262	0	0
1	13	14	0	54.4945	262	0	0
2	14	Sorex_fumeus	1	11.7055	262	0	0
3	14	Sorex_araneus	1	11.7055	262	0	0
4	13	Erinaceus_europaeus	1	66.2	262	0	0
5	INTERNAL	Condylura_cristata	1	73	262	0	0
0	INTERNAL	13	0	6.8	263	0	0
1	13	14	0	54.4945	263	0	0
2	14	Sorex_fumeus	1	11.7055	263	0	0
3	14	Sorex_araneus	1	11.7055	263	0	0
4	13	Erinaceus_europaeus	1	66.2	263	0	0
5	INTERNAL	Condylura_cristata	1	73	263	0	0
0	INTERNAL	13	0	6.8	264	0	0
1	13	14	0	54.4945	264	0	0
2	14	Sorex_fumeus	1	11.7055	264	0	0
3	14	Sorex_araneus	1	11.7055	264	0	0
4	13	Erinaceus_europaeus	1	66.2	264	0	0
5	INTERNAL	Condylura_cristata	1	73	264	0	0
0	INTERNAL	13	0	6.8	265	0	0
1	13	14	0	54.4945	265	0	0
2	14	Sorex_fumeus	1	11.7055	265	0	0
3	14	Sorex_araneus	1	11.7055	265	0	0
4	13	Erinaceus_europaeus	1	66.2	265	0	0
5	INTERNAL	Condylura_cristata	1	73	265	0	0
0	INTERNAL	13	0	6.8	266	0	0
1	13	14	0	54.4945	266	1	0
2	14	Sorex_fumeus	1	11.7055	266	0	0
3	14	Sorex_araneus	1	11.7055	266	0	0
4	13	Erinaceus_europaeus	1	66.2	266	1	0
5	INTERNAL	Condylura_cristata	1	73	266	0	0
0	INTERNAL	13	0	6.8	267	0	0
1	13	14	0	54.4945	267	1	0
2	14	Sorex_fumeus	1	11.7055	267	0	0
3	14	Sorex_araneus	1	11.7055	267	0	0
4	13	Erinaceus_europaeus	1	66.2	267	0	0
5	INTERNAL	Condylura_cristata	1	73	267	1	0
0	INTERNAL	13	0	6.8	268	0	0
1	13	14	0	54.4945	268	0	0
2	14	Sorex_fumeus	1	11.7055	268	0	0
3	14	Sorex_araneus	1	11.7055	268	0	0
4	13	Erinaceus_europaeus	1	66.2	268	0	0
5	INTERNAL	Condylura_cristata	1	73	268	0	0
0	INTERNAL	13	0	6.8	269	0	0
1	13	14	0	54.4945	269	1	0
2	14	Sorex_fumeus	1	11.7055	269	1	0
3	14	Sorex_araneus	1	11.7055	269	0	0
4	13	Erinaceus_europaeus	1	66.2	269	0	0
5	INTERNAL	Condylura_cristata	1	73	269	0	0
0	INTERNAL	13	0	6.8	270	0	0
1	13	14	0	54.4945	270	0	0
2	14	Sorex_fumeus	1	11.7055	270	0	0
3	14	Sorex_araneus	1	11.7055	270	1	0
4	13	Erinaceus_europaeus	1	66.2	270	0	0
5	INTERNAL	Condylura_cristata	1	73	270	1	0
0	INTERNAL	13	0	6.8	271	0	0
1	13	14	0	54.4945	271	0	0
2	14	Sorex_fumeus	1	11.7055	271	0	0
3	14	Sorex_araneus	1	11.7055	271	0	0
4	13	Erinaceus_europaeus	1	66.2	271	0	0
5	INTERNAL	Condylura_cristata	1	73	271	0	0
0	INTERNAL	13	0	6.8	272	0	0
1	13	14	0	54.4945	272	0	0
2	14	Sorex_fumeus	1	11.7055	272	0	0
3	14	Sorex_araneus	1	11.7055	272	0	0
4	13	Erinaceus_europaeus	1	66.2	272	0	0
5	INTERNAL	Condylura_cristata	1	73	272	0	0
0	INTERNAL	13	0	6.8	273	0	0
1	13	14	0	54.4945	273	0	0
2	14	Sorex_fumeus	1	11.7055	273	0	0
3	14	Sorex_araneus	1	11.7055	273	0	0
4	13	Erinaceus_europaeus	1	66.2	273	0	0
5	INTERNAL	Condylura_cristata	1	73	273	0	0
0	INTERNAL	13	0	6.8	274	0	0
1	13	14	0	54.4945	274	0	0
2	14	Sorex_fumeus	1	11.7055	274	0	0
3	14	Sorex_araneus	1	11.7055	274	0	0
4	13	Erinaceus_europaeus	1	66.2	274	0	0
5	INTERNAL	Condylura_cristata	1	73	274	0	0
0	INTERNAL	13	0	6.8	275	0	0
1	13	14	0	54.4945	275	0	0
2	14	Sorex_fumeus	1	11.7055	275	1	0
3	14	Sorex_araneus	1	11.7055	275	0	0
4	13	Erinaceus_europaeus	1	66.2	275	0	0
5	INTERNAL	Condylura_cristata	1	73	275	0	0
0	INTERNAL	13	0	6.8	276	1	0
1	13	14	0	54.4945	276	0	0
2	14	Sorex_fumeus	1	11.7055	276	0	0
3	14	Sorex_araneus	1	11.7055	276	0	0
4	13	Erinaceus_europaeus	1	66.2	276	0	0
5	INTERNAL	Condylura_cristata	1	73	276	0	0
0	INTERNAL	13	0	6.8	277	0	0
1	13	14	0	54.4945	277	0	0
2	14	Sorex_fumeus	1	11.7055	277	0	0
3	14	Sorex_araneus	1	11.7055	277	0	0
4	13	Erinaceus_europaeus	1	66.2	277	0	0
5	INTERNAL	Condylura_cristata	1	73	277	0	0
0	INTERNAL	13	0	6.8	278	0	0
1	13	14	0	54.4945	278	0	0
2	14	Sorex_fumeus	1	11.7055	278	1	0
3	14	Sorex_araneus	1	11.7055	278	0	0
4	13	Erinaceus_europaeus	1	66.2	278	1	0
5	INTERNAL	Condylura_cristata	1	73	278	0	0
0	INTERNAL	13	0	6.8	279	0	0
1	13	14	0	54.4945	279	0	0
2	14	Sorex_fumeus	1	11.7055	279	0	0
3	14	Sorex_araneus	1	11.7055	279	0	0
4	13	Erinaceus_europaeus	1	66.2	279	1	0
5	INTERNAL	Condylura_cristata	1	73	279	0	0
0	INTERNAL	13	0	6.8	280	0	0
1	13	14	0	54.4945	280	0	0
2	14	Sorex_fumeus	1	11.7055	280	0	0
3	14	Sorex_araneus	1	11.7055	280	0	0
4	13	Erinaceus_europaeus	1	66.2	280	0	0
5	INTERNAL	Condylura_cristata	1	73	280	0	0
0	INTERNAL	13	0	6.8	281	0	0
1	13	14	0	54.4945	281	0	0
2	14	Sorex_fumeus	1	11.7055	281	0	0
3	14	Sorex_araneus	1	11.7055	281	0	0
4	13	Erinaceus_europaeus	1	66.2	281	0	0
5	INTERNAL	Condylura_cristata	1	73	281	0	0
0	INTERNAL	13	0	6.8	282	0	0
1	13	14	0	54.4945	282	0	0
2	14	Sorex_fumeus	1	11.7055	282	0	0
3	14	Sorex_araneus	1	11.7055	282	0	0
4	13	Erinaceus_europaeus	1	66.2	282	0	0
5	INTERNAL	Condylura_cristata	1	73	282	0	0
0	INTERNAL	13	0	6.8	283	0	0
1	13	14	0	54.4945	283	0	0
2	14	Sorex_fumeus	1	11.7055	283	0	0
3	14	Sorex_araneus	1	11.7055	283	0	0
4	13	Erinaceus_europaeus	1	66.2	283	0	0
5	INTERNAL	Condylura_cristata	1	73	283	0	0
0	INTERNAL	13	0	6.8	284	0	0
1	13	14	0	54.4945	284	0	0
2	14	Sorex_fumeus	1	11.7055	284	0	0
3	14	Sorex_araneus	1	11.7055	284	0	0
4	13	Erinaceus_europaeus	1	66.2	284	0	0
5	INTERNAL	Condylura_cristata	1	73	284	0	0
0	INTERNAL	13	0	6.8	285	0	0
1	13	14	0	54.4945	285	0	0
2	14	Sorex_fumeus	1	11.7055	285	0	0
3	14	Sorex_araneus	1	11.7055	285	1	0
4	13	Erinaceus_europaeus	1	66.2	285	1	0
5	INTERNAL	Condylura_cristata	1	73	285	1	0
0	INTERNAL	13	0	6.8	286	0	0
1	13	14	0	54.4945	286	0	0
2	14	Sorex_fumeus	1	11.7055	286	0	0
3	14	Sorex_araneus	1	11.7055	286	0	0
4	13	Erinaceus_europaeus	1	66.2	286	0	0
5	INTERNAL	Condylura_cristata	1	73	286	0	0
0	INTERNAL	13	0	6.8	287	0	0
1	13	14	0	54.4945	287	0	0
2	14	Sorex_fumeus	1	11.7055	287	0	0
3	14	Sorex_araneus	1	11.7055	287	0	0
4	13	Erinaceus_europaeus	1	66.2	287	0	0
5	INTERNAL	Condylura_cristata	1	73	287	0	0
0	INTERNAL	13	0	6.8	288	0	0
1	13	14	0	54.4945	288	0	0
2	14	Sorex_fumeus	1	11.7055	288	0	0
3	14	Sorex_araneus	1	11.7055	288	0	0
4	13	Erinaceus_europaeus	1	66.2	288	1	0
5	INTERNAL	Condylura_cristata	1	73	288	1	0
0	INTERNAL	13	0	6.8	289	0	0
1	13	14	0	54.4945	289	0	0
2	14	Sorex_fumeus	1	11.7055	289	0	0
3	14	Sorex_araneus	1	11.7055	289	0	0
4	13	Erinaceus_europaeus	1	66.2	289	0	0
5	INTERNAL	Condylura_cristata	1	73	289	0	0
0	INTERNAL	13	0	6.8	290	0	0
1	13	14	0	54.4945	290	0	0
2	14	Sorex_fumeus	1	11.7055	290	1	0
3	14	Sorex_araneus	1	11.7055	290	0	0
4	13	Erinaceus_europaeus	1	66.2	290	0	0
5	INTERNAL	Condylura_cristata	1	73	290	0	0
0	INTERNAL	13	0	6.8	291	0	0
1	13	14	0	54.4945	291	0	0
2	14	Sorex_fumeus	1	11.7055	291	0	0
3	14	Sorex_araneus	1	11.7055	291	0	0
4	13	Erinaceus_europaeus	1	66.2	291	0	0
5	INTERNAL	Condylura_cristata	1	73	291	2	1
0	INTERNAL	13	0	6.8	292	0	0
1	13	14	0	54.4945	292	0	0
2	14	Sorex_fumeus	1	11.7055	292	0	0
3	14	Sorex_araneus	1	11.7055	292	0	0
4	13	Erinaceus_europaeus	1	66.2	292	1	0
5	INTERNAL	Condylura_cristata	1	73	292	0	0
0	INTERNAL	13	0	6.8	293	0	0
1	13	14	0	54.4945	293	1	0
2	14	Sorex_fumeus	1	11.7055	293	0	0
3	14	Sorex_araneus	1	11.7055	293	0	0
4	13	Erinaceus_europaeus	1	66.2	293	0	0
5	INTERNAL	Condylura_cristata	1	73	293	0	0
0	INTERNAL	13	0	6.8	294	0	0
1	13	14	0	54.4945	294	0	0
2	14	Sorex_fumeus	1	11.7055	294	0	0
3	14	Sorex_araneus	1	11.7055	294	0	0
4	13	Erinaceus_europaeus	1	66.2	294	0	0
5	INTERNAL	Condylura_cristata	1	73	294	0	0
0	INTERNAL	13	0	6.8	295	0	0
1	13	14	0	54.4945	295	0	0
2	14	Sorex_fumeus	1	11.7055	295	1	0
3	14	Sorex_araneus	1	11.7055	295	0	0
4	13	Erinaceus_europaeus	1	66.2	295	0	0
5	INTERNAL	Condylura_cristata	1	73	295	0	0
0	INTERNAL	13	0	6.8	296	0	0
1	13	14	0	54.4945	296	0	0
2	14	Sorex_fumeus	1	11.7055	296	1	0
3	14	Sorex_araneus	1	11.7055	296	0	0
4	13	Erinaceus_europaeus	1	66.2	296	0	0
5	INTERNAL	Condylura_cristata	1	73	296	2	1
0	INTERNAL	13	0	6.8	297	0	0
1	13	14	0	54.4945	297	0	0
2	14	Sorex_fumeus	1	11.7055	297	1	0
3	14	Sorex_araneus	1	11.7055	297	0	0
4	13	Erinaceus_europaeus	1	66.2	297	1	0
5	INTERNAL	Condylura_cristata	1	73	297	0	0
0	INTERNAL	13	0	6.8	298	0	0
1	13	14	0	54.4945	298	1	0
2	14	Sorex_fumeus	1	11.7055	298	0	0
3	14	Sorex_araneus	1	11.7055	298	0	0
4	13	Erinaceus_europaeus	1	66.2	298	0	0
5	INTERNAL	Condylura_cristata	1	73	298	1	0
0	INTERNAL	13	0	6.8	299	0	0
1	13	14	0	54.4945	299	0	0
2	14	Sorex_fumeus	1	11.7055	299	0	0
3	14	Sorex_araneus	1	11.7055	299	0	0
4	13	Erinaceus_europaeus	1	66.2	299	0	0
5	INTERNAL	Condylura_cristata	1	73	299	0	0
0	INTERNAL	13	0	6.8	300	0	0
1	13	14	0	54.4945	300	0	0
2	14	Sorex_fumeus	1	11.7055	300	0	0
3	14	Sorex_araneus	1	11.7055	300	0	0
4	13	Erinaceus_europaeus	1	66.2	300	0	0
5	INTERNAL	Condylura_cristata	1	73	300	0	0
0	INTERNAL	13	0	6.8	301	0	0
1	13	14	0	54.4945	301	1	0
2	14	Sorex_fumeus	1	11.7055	301	0	0
3	14	Sorex_araneus	1	11.7055	301	0	0
4	13	Erinaceus_europaeus	1	66.2	301	1	0
5	INTERNAL	Condylura_cristata	1	73	301	0	0
0	INTERNAL	13	0	6.8	302	0	0
1	13	14	0	54.4945	302	0	0
2	14	Sorex_fumeus	1	11.7055	302	0	0
3	14	Sorex_araneus	1	11.7055	302	0	0
4	13	Erinaceus_europaeus	1	66.2	302	0	0
5	INTERNAL	Condylura_cristata	1	73	302	0	0
0	INTERNAL	13	0	6.8	303	0	0
1	13	14	0	54.4945	303	0	0
2	14	Sorex_fumeus	1	11.7055	303	0	0
3	14	Sorex_araneus	1	11.7055	303	0	0
4	13	Erinaceus_europaeus	1	66.2	303	0	0
5	INTERNAL	Condylura_cristata	1	73	303	0	0
0	INTERNAL	13	0	6.8	304	0	0
1	13	14	0	54.4945	304	0	0
2	14	Sorex_fumeus	1	11.7055	304	0	0
3	14	Sorex_araneus	1	11.7055	304	0	0
4	13	Erinaceus_europaeus	1	66.2	304	0	0
5	INTERNAL	Condylura_cristata	1	73	304	1	0
0	INTERNAL	13	0	6.8	305	0	0
1	13	14	0	54.4945	305	0	0
2	14	Sorex_fumeus	1	11.7055	305	0	0
3	14	Sorex_araneus	1	11.7055	305	0	0
4	13	Erinaceus_europaeus	1	66.2	305	0	0
5	INTERNAL	Condylura_cristata	1	73	305	0	0
0	INTERNAL	13	0	6.8	306	0	0
1	13	14	0	54.4945	306	0	0
2	14	Sorex_fumeus	1	11.7055	306	0	0
3	14	Sorex_araneus	1	11.7055	306	0	0
4	13	Erinaceus_europaeus	1	66.2	306	1	0
5	INTERNAL	Condylura_cristata	1	73	306	0	0
0	INTERNAL	13	0	6.8	307	0	0
1	13	14	0	54.4945	307	0	0
2	14	Sorex_fumeus	1	11.7055	307	0	0
3	14	Sorex_araneus	1	11.7055	307	0	0
4	13	Erinaceus_europaeus	1	66.2	307	0	0
5	INTERNAL	Condylura_cristata	1	73	307	0	0
0	INTERNAL	13	0	6.8	308	0	0
1	13	14	0	54.4945	308	1	0
2	14	Sorex_fumeus	1	11.7055	308	0	0
3	14	Sorex_araneus	1	11.7055	308	0	0
4	13	Erinaceus_europaeus	1	66.2	308	0	0
5	INTERNAL	Condylura_cristata	1	73	308	0	0
0	INTERNAL	13	0	6.8	309	0	0
1	13	14	0	54.4945	309	0	0
2	14	Sorex_fumeus	1	11.7055	309	0	0
3	14	Sorex_araneus	1	11.7055	309	0	0
4	13	Erinaceus_europaeus	1	66.2	309	1	0
5	INTERNAL	Condylura_cristata	1	73	309	0	0
0	INTERNAL	13	0	6.8	310	0	0
1	13	14	0	54.4945	310	0	0
2	14	Sorex_fumeus	1	11.7055	310	0	0
3	14	Sorex_araneus	1	11.7055	310	0	0
4	13	Erinaceus_europaeus	1	66.2	310	0	0
5	INTERNAL	Condylura_cristata	1	73	310	0	0
0	INTERNAL	13	0	6.8	311	0	0
1	13	14	0	54.4945	311	1	0
2	14	Sorex_fumeus	1	11.7055	311	0	0
3	14	Sorex_araneus	1	11.7055	311	0	0
4	13	Erinaceus_europaeus	1	66.2	311	0	0
5	INTERNAL	Condylura_cristata	1	73	311	0	0
0	INTERNAL	13	0	6.8	312	0	0
1	13	14	0	54.4945	312	0	0
2	14	Sorex_fumeus	1	11.7055	312	0	0
3	14	Sorex_araneus	1	11.7055	312	0	0
4	13	Erinaceus_europaeus	1	66.2	312	1	0
5	INTERNAL	Condylura_cristata	1	73	312	0	0
0	INTERNAL	13	0	6.8	313	0	0
1	13	14	0	54.4945	313	1	0
2	14	Sorex_fumeus	1	11.7055	313	0	0
3	14	Sorex_araneus	1	11.7055	313	0	0
4	13	Erinaceus_europaeus	1	66.2	313	0	0
5	INTERNAL	Condylura_cristata	1	73	313	0	0
0	INTERNAL	13	0	6.8	314	0	0
1	13	14	0	54.4945	314	0	0
2	14	Sorex_fumeus	1	11.7055	314	0	0
3	14	Sorex_araneus	1	11.7055	314	0	0
4	13	Erinaceus_europaeus	1	66.2	314	0	0
5	INTERNAL	Condylura_cristata	1	73	314	0	0
0	INTERNAL	13	0	6.8	315	0	0
1	13	14	0	54.4945	315	1	0
2	14	Sorex_fumeus	1	11.7055	315	0	0
3	14	Sorex_araneus	1	11.7055	315	0	0
4	13	Erinaceus_europaeus	1	66.2	315	0	0
5	INTERNAL	Condylura_cristata	1	73	315	0	0
0	INTERNAL	13	0	6.8	316	0	0
1	13	14	0	54.4945	316	0	0
2	14	Sorex_fumeus	1	11.7055	316	0	0
3	14	Sorex_araneus	1	11.7055	316	1	0
4	13	Erinaceus_europaeus	1	66.2	316	1	0
5	INTERNAL	Condylura_cristata	1	73	316	0	0
0	INTERNAL	13	0	6.8	317	0	0
1	13	14	0	54.4945	317	1	0
2	14	Sorex_fumeus	1	11.7055	317	0	0
3	14	Sorex_araneus	1	11.7055	317	0	0
4	13	Erinaceus_europaeus	1	66.2	317	0	0
5	INTERNAL	Condylura_cristata	1	73	317	0	0
0	INTERNAL	13	0	6.8	318	0	0
1	13	14	0	54.4945	318	1	0
2	14	Sorex_fumeus	1	11.7055	318	0	0
3	14	Sorex_araneus	1	11.7055	318	0	0
4	13	Erinaceus_europaeus	1	66.2	318	0	0
5	INTERNAL	Condylura_cristata	1	73	318	0	0
0	INTERNAL	13	0	6.8	319	0	0
1	13	14	0	54.4945	319	1	0
2	14	Sorex_fumeus	1	11.7055	319	0	0
3	14	Sorex_araneus	1	11.7055	319	0	0
4	13	Erinaceus_europaeus	1	66.2	319	0	0
5	INTERNAL	Condylura_cristata	1	73	319	0	0
0	INTERNAL	13	0	6.8	320	0	0
1	13	14	0	54.4945	320	0	0
2	14	Sorex_fumeus	1	11.7055	320	0	0
3	14	Sorex_araneus	1	11.7055	320	0	0
4	13	Erinaceus_europaeus	1	66.2	320	0	0
5	INTERNAL	Condylura_cristata	1	73	320	0	0
0	INTERNAL	13	0	6.8	321	0	0
1	13	14	0	54.4945	321	0	0
2	14	Sorex_fumeus	1	11.7055	321	0	0
3	14	Sorex_araneus	1	11.7055	321	0	0
4	13	Erinaceus_europaeus	1	66.2	321	0	0
5	INTERNAL	Condylura_cristata	1	73	321	0	0
0	INTERNAL	13	0	6.8	322	0	0
1	13	14	0	54.4945	322	0	0
2	14	Sorex_fumeus	1	11.7055	322	0	0
3	14	Sorex_araneus	1	11.7055	322	0	0
4	13	Erinaceus_europaeus	1	66.2	322	0	0
5	INTERNAL	Condylura_cristata	1	73	322	0	0
0	INTERNAL	13	0	6.8	323	0	0
1	13	14	0	54.4945	323	0	0
2	14	Sorex_fumeus	1	11.7055	323	0	0
3	14	Sorex_araneus	1	11.7055	323	0	0
4	13	Erinaceus_europaeus	1	66.2	323	0	0
5	INTERNAL	Condylura_cristata	1	73	323	0	0
0	INTERNAL	13	0	6.8	324	0	0
1	13	14	0	54.4945	324	1	0
2	14	Sorex_fumeus	1	11.7055	324	0	0
3	14	Sorex_araneus	1	11.7055	324	0	0
4	13	Erinaceus_europaeus	1	66.2	324	0	0
5	INTERNAL	Condylura_cristata	1	73	324	0	0
0	INTERNAL	13	0	6.8	325	0	0
1	13	14	0	54.4945	325	1	0
2	14	Sorex_fumeus	1	11.7055	325	0	0
3	14	Sorex_araneus	1	11.7055	325	0	0
4	13	Erinaceus_europaeus	1	66.2	325	0	0
5	INTERNAL	Condylura_cristata	1	73	325	0	0
0	INTERNAL	13	0	6.8	326	0	0
1	13	14	0	54.4945	326	0	0
2	14	Sorex_fumeus	1	11.7055	326	0	0
3	14	Sorex_araneus	1	11.7055	326	0	0
4	13	Erinaceus_europaeus	1	66.2	326	1	0
5	INTERNAL	Condylura_cristata	1	73	326	0	0
0	INTERNAL	13	0	6.8	327	1	0
1	13	14	0	54.4945	327	0	0
2	14	Sorex_fumeus	1	11.7055	327	0	0
3	14	Sorex_araneus	1	11.7055	327	0	0
4	13	Erinaceus_europaeus	1	66.2	327	0	0
5	INTERNAL	Condylura_cristata	1	73	327	0	0
0	INTERNAL	13	0	6.8	328	0	0
1	13	14	0	54.4945	328	1	0
2	14	Sorex_fumeus	1	11.7055	328	0	0
3	14	Sorex_araneus	1	11.7055	328	0	0
4	13	Erinaceus_europaeus	1	66.2	328	0	0
5	INTERNAL	Condylura_cristata	1	73	328	0	0
0	INTERNAL	13	0	6.8	329	0	0
1	13	14	0	54.4945	329	0	0
2	14	Sorex_fumeus	1	11.7055	329	0	0
3	14	Sorex_araneus	1	11.7055	329	0	0
4	13	Erinaceus_europaeus	1	66.2	329	0	0
5	INTERNAL	Condylura_cristata	1	73	329	0	0
