branch	parent	child	child_is_tip	branch_length	site	nt_distance	is_multi_hit
13	35	Choloepus_didactylus	1	67.7286	260	0	0
0	INTERNAL	36	0	16.9992	261	0	0
1	36	14	0	71.3803	261	0	0
2	14	Loxodonta_africana	1	8.4397	261	0	0
3	14	Elephas_maximus	1	8.4397	261	0	0
4	36	37	0	4.72	261	0	0
5	37	25	0	7.205	261	0	0
6	25	13	0	3.895	261	0	0
7	13	Chrysochloris_asiatica	1	64	261	0	0
8	13	Echinops_telfairi	1	64	261	0	0
9	25	Elephantulus_edwardii	1	67.895	261	0	0
10	37	Orycteropus_afer	1	75.1	261	0	0
11	INTERNAL	35	0	29.0906	261	0	0
12	35	Dasypus_novemcinctus	1	67.7286	261	1	0
13	35	Choloepus_didactylus	1	67.7286	261	0	0
0	INTERNAL	36	0	16.9992	262	0	0
1	36	14	0	71.3803	262	0	0
2	14	Loxodonta_africana	1	8.4397	262	0	0
3	14	Elephas_maximus	1	8.4397	262	0	0
4	36	37	0	4.72	262	0	0
5	37	25	0	7.205	262	0	0
6	25	13	0	3.895	262	0	0
7	13	Chrysochloris_asiatica	1	64	262	0	0
8	13	Echinops_telfairi	1	64	262	0	0
9	25	Elephantulus_edwardii	1	67.895	262	1	0
10	37	Orycteropus_afer	1	75.1	262	0	0
11	INTERNAL	35	0	29.0906	262	0	0
12	35	Dasypus_novemcinctus	1	67.7286	262	0	0
13	35	Choloepus_didactylus	1	67.7286	262	0	0
0	INTERNAL	36	0	16.9992	263	0	0
1	36	14	0	71.3803	263	0	0
2	14	Loxodonta_africana	1	8.4397	263	0	0
3	14	Elephas_maximus	1	8.4397	263	0	0
4	36	37	0	4.72	263	0	0
5	37	25	0	7.205	263	0	0
6	25	13	0	3.895	263	0	0
7	13	Chrysochloris_asiatica	1	64	263	0	0
8	13	Echinops_telfairi	1	64	263	0	0
9	25	Elephantulus_edwardii	1	67.895	263	0	0
10	37	Orycteropus_afer	1	75.1	263	0	0
11	INTERNAL	35	0	29.0906	263	0	0
12	35	Dasypus_novemcinctus	1	67.7286	263	0	0
13	35	Choloepus_didactylus	1	67.7286	263	0	0
0	INTERNAL	36	0	16.9992	264	0	0
1	36	14	0	71.3803	264	0	0
2	14	Loxodonta_africana	1	8.4397	264	0	0
3	14	Elephas_maximus	1	8.4397	264	0	0
4	36	37	0	4.72	264	0	0
5	37	25	0	7.205	264	0	0
6	25	13	0	3.895	264	0	0
7	13	Chrysochloris_asiatica	1	64	264	0	0
8	13	Echinops_telfairi	1	64	264	1	0
9	25	Elephantulus_edwardii	1	67.895	264	0	0
10	37	Orycteropus_afer	1	75.1	264	0	0
11	INTERNAL	35	0	29.0906	264	0	0
12	35	Dasypus_novemcinctus	1	67.7286	264	1	0
13	35	Choloepus_didactylus	1	67.7286	264	0	0
0	INTERNAL	36	0	16.9992	265	0	0
1	36	14	0	71.3803	265	0	0
2	14	Loxodonta_africana	1	8.4397	265	0	0
3	14	Elephas_maximus	1	8.4397	265	0	0
4	36	37	0	4.72	265	0	0
5	37	25	0	7.205	265	0	0
6	25	13	0	3.895	265	0	0
7	13	Chrysochloris_asiatica	1	64	265	0	0
8	13	Echinops_telfairi	1	64	265	0	0
9	25	Elephantulus_edwardii	1	67.895	265	1	0
10	37	Orycteropus_afer	1	75.1	265	0	0
11	INTERNAL	35	0	29.0906	265	0	0
12	35	Dasypus_novemcinctus	1	67.7286	265	0	0
13	35	Choloepus_didactylus	1	67.7286	265	0	0
0	INTERNAL	36	0	16.9992	266	0	0
1	36	14	0	71.3803	266	0	0
2	14	Loxodonta_africana	1	8.4397	266	0	0
3	14	Elephas_maximus	1	8.4397	266	0	0
4	36	37	0	4.72	266	0	0
5	37	25	0	7.205	266	0	0
6	25	13	0	3.895	266	0	0
7	13	Chrysochloris_asiatica	1	64	266	0	0
8	13	Echinops_telfairi	1	64	266	0	0
9	25	Elephantulus_edwardii	1	67.895	266	0	0
10	37	Orycteropus_afer	1	75.1	266	0	0
11	INTERNAL	35	0	29.0906	266	0	0
12	35	Dasypus_novemcinctus	1	67.7286	266	0	0
13	35	Choloepus_didactylus	1	67.7286	266	0	0
0	INTERNAL	36	0	16.9992	267	0	0
1	36	14	0	71.3803	267	0	0
2	14	Loxodonta_africana	1	8.4397	267	0	0
3	14	Elephas_maximus	1	8.4397	267	0	0
4	36	37	0	4.72	267	0	0
5	37	25	0	7.205	267	0	0
6	25	13	0	3.895	267	0	0
7	13	Chrysochloris_asiatica	1	64	267	0	0
8	13	Echinops_telfairi	1	64	267	0	0
9	25	Elephantulus_edwardii	1	67.895	267	1	0
10	37	Orycteropus_afer	1	75.1	267	0	0
11	INTERNAL	35	0	29.0906	267	0	0
12	35	Dasypus_novemcinctus	1	67.7286	267	0	0
13	35	Choloepus_didactylus	1	67.7286	267	0	0
0	INTERNAL	36	0	16.9992	268	0	0
1	36	14	0	71.3803	268	0	0
2	14	Loxodonta_africana	1	8.4397	268	0	0
3	14	Elephas_maximus	1	8.4397	268	0	0
4	36	37	0	4.72	268	0	0
5	37	25	0	7.205	268	0	0
6	25	13	0	3.895	268	0	0
7	13	Chrysochloris_asiatica	1	64	268	0	0
8	13	Echinops_telfairi	1	64	268	0	0
9	25	Elephantulus_edwardii	1	67.895	268	0	0
10	37	Orycteropus_afer	1	75.1	268	0	0
11	INTERNAL	35	0	29.0906	268	0	0
12	35	Dasypus_novemcinctus	1	67.7286	268	0	0
13	35	Choloepus_didactylus	1	67.7286	268	0	0
0	INTERNAL	36	0	16.9992	269	0	0
1	36	14	0	71.3803	269	1	0
2	14	Loxodonta_africana	1	8.4397	269	0	0
3	14	Elephas_maximus	1	8.4397	269	0	0
4	36	37	0	4.72	269	0	0
5	37	25	0	7.205	269	0	0
6	25	13	0	3.895	269	0	0
7	13	Chrysochloris_asiatica	1	64	269	0	0
8	13	Echinops_telfairi	1	64	269	0	0
9	25	Elephantulus_edwardii	1	67.895	269	0	0
10	37	Orycteropus_afer	1	75.1	269	0	0
11	INTERNAL	35	0	29.0906	269	0	0
12	35	Dasypus_novemcinctus	1	67.7286	269	0	0
13	35	Choloepus_didactylus	1	67.7286	269	0	0
0	INTERNAL	36	0	16.9992	270	0	0
1	36	14	0	71.3803	270	0	0
2	14	Loxodonta_africana	1	8.4397	270	0	0
3	14	Elephas_maximus	1	8.4397	270	0	0
4	36	37	0	4.72	270	0	0
5	37	25	0	7.205	270	0	0
6	25	13	0	3.895	270	0	0
7	13	Chrysochloris_asiatica	1	64	270	0	0
8	13	Echinops_telfairi	1	64	270	0	0
9	25	Elephantulus_edwardii	1	67.895	270	0	0
10	37	Orycteropus_afer	1	75.1	270	0	0
11	INTERNAL	35	0	29.0906	270	0	0
12	35	Dasypus_novemcinctus	1	67.7286	270	1	0
13	35	Choloepus_didactylus	1	67.7286	270	0	0
0	INTERNAL	36	0	16.9992	271	0	0
1	36	14	0	71.3803	271	0	0
2	14	Loxodonta_africana	1	8.4397	271	0	0
3	14	Elephas_maximus	1	8.4397	271	0	0
4	36	37	0	4.72	271	0	0
5	37	25	0	7.205	271	0	0
6	25	13	0	3.895	271	0	0
7	13	Chrysochloris_asiatica	1	64	271	0	0
8	13	Echinops_telfairi	1	64	271	1	0
9	25	Elephantulus_edwardii	1	67.895	271	0	0
10	37	Orycteropus_afer	1	75.1	271	0	0
11	INTERNAL	35	0	29.0906	271	0	0
12	35	Dasypus_novemcinctus	1	67.7286	271	0	0
13	35	Choloepus_didactylus	1	67.7286	271	0	0
0	INTERNAL	36	0	16.9992	272	0	0
1	36	14	0	71.3803	272	0	0
2	14	Loxodonta_africana	1	8.4397	272	0	0
3	14	Elephas_maximus	1	8.4397	272	0	0
4	36	37	0	4.72	272	0	0
5	37	25	0	7.205	272	0	0
6	25	13	0	3.895	272	0	0
7	13	Chrysochloris_asiatica	1	64	272	1	0
8	13	Echinops_telfairi	1	64	272	0	0
9	25	Elephantulus_edwardii	1	67.895	272	0	0
10	37	Orycteropus_afer	1	75.1	272	0	0
11	INTERNAL	35	0	29.0906	272	0	0
12	35	Dasypus_novemcinctus	1	67.7286	272	0	0
13	35	Choloepus_didactylus	1	67.7286	272	0	0
0	INTERNAL	36	0	16.9992	273	0	0
1	36	14	0	71.3803	273	0	0
2	14	Loxodonta_africana	1	8.4397	273	0	0
3	14	Elephas_maximus	1	8.4397	273	0	0
4	36	37	0	4.72	273	0	0
5	37	25	0	7.205	273	0	0
6	25	13	0	3.895	273	0	0
7	13	Chrysochloris_asiatica	1	64	273	1	0
8	13	Echinops_telfairi	1	64	273	0	0
9	25	Elephantulus_edwardii	1	67.895	273	0	0
10	37	Orycteropus_afer	1	75.1	273	0	0
11	INTERNAL	35	0	29.0906	273	0	0
12	35	Dasypus_novemcinctus	1	67.7286	273	0	0
13	35	Choloepus_didactylus	1	67.7286	273	0	0
0	INTERNAL	36	0	16.9992	274	0	0
1	36	14	0	71.3803	274	0	0
2	14	Loxodonta_africana	1	8.4397	274	0	0
3	14	Elephas_maximus	1	8.4397	274	0	0
4	36	37	0	4.72	274	0	0
5	37	25	0	7.205	274	0	0
6	25	13	0	3.895	274	0	0
7	13	Chrysochloris_asiatica	1	64	274	0	0
8	13	Echinops_telfairi	1	64	274	1	0
9	25	Elephantulus_edwardii	1	67.895	274	0	0
10	37	Orycteropus_afer	1	75.1	274	0	0
11	INTERNAL	35	0	29.0906	274	0	0
12	35	Dasypus_novemcinctus	1	67.7286	274	0	0
13	35	Choloepus_didactylus	1	67.7286	274	0	0
0	INTERNAL	36	0	16.9992	275	0	0
1	36	14	0	71.3803	275	0	0
2	14	Loxodonta_africana	1	8.4397	275	0	0
3	14	Elephas_maximus	1	8.4397	275	0	0
4	36	37	0	4.72	275	0	0
5	37	25	0	7.205	275	0	0
6	25	13	0	3.895	275	0	0
7	13	Chrysochloris_asiatica	1	64	275	0	0
8	13	Echinops_telfairi	1	64	275	0	0
9	25	Elephantulus_edwardii	1	67.895	275	0	0
10	37	Orycteropus_afer	1	75.1	275	0	0
11	INTERNAL	35	0	29.0906	275	0	0
12	35	Dasypus_novemcinctus	1	67.7286	275	1	0
13	35	Choloepus_didactylus	1	67.7286	275	0	0
0	INTERNAL	36	0	16.9992	276	0	0
1	36	14	0	71.3803	276	0	0
2	14	Loxodonta_africana	1	8.4397	276	0	0
3	14	Elephas_maximus	1	8.4397	276	0	0
4	36	37	0	4.72	276	0	0
5	37	25	0	7.205	276	0	0
6	25	13	0	3.895	276	0	0
7	13	Chrysochloris_asiatica	1	64	276	1	0
8	13	Echinops_telfairi	1	64	276	0	0
9	25	Elephantulus_edwardii	1	67.895	276	0	0
10	37	Orycteropus_afer	1	75.1	276	0	0
11	INTERNAL	35	0	29.0906	276	0	0
12	35	Dasypus_novemcinctus	1	67.7286	276	0	0
13	35	Choloepus_didactylus	1	67.7286	276	0	0
0	INTERNAL	36	0	16.9992	277	0	0
1	36	14	0	71.3803	277	0	0
2	14	Loxodonta_africana	1	8.4397	277	0	0
3	14	Elephas_maximus	1	8.4397	277	0	0
4	36	37	0	4.72	277	0	0
5	37	25	0	7.205	277	0	0
6	25	13	0	3.895	277	0	0
7	13	Chrysochloris_asiatica	1	64	277	0	0
8	13	Echinops_telfairi	1	64	277	0	0
9	25	Elephantulus_edwardii	1	67.895	277	1	0
10	37	Orycteropus_afer	1	75.1	277	0	0
11	INTERNAL	35	0	29.0906	277	0	0
12	35	Dasypus_novemcinctus	1	67.7286	277	0	0
13	35	Choloepus_didactylus	1	67.7286	277	0	0
0	INTERNAL	36	0	16.9992	278	0	0
1	36	14	0	71.3803	278	0	0
2	14	Loxodonta_africana	1	8.4397	278	0	0
3	14	Elephas_maximus	1	8.4397	278	0	0
4	36	37	0	4.72	278	0	0
5	37	25	0	7.205	278	0	0
6	25	13	0	3.895	278	0	0
7	13	Chrysochloris_asiatica	1	64	278	0	0
8	13	Echinops_telfairi	1	64	278	1	0
9	25	Elephantulus_edwardii	1	67.895	278	0	0
10	37	Orycteropus_afer	1	75.1	278	0	0
11	INTERNAL	35	0	29.0906	278	0	0
12	35	Dasypus_novemcinctus	1	67.7286	278	0	0
13	35	Choloepus_didactylus	1	67.7286	278	0	0
0	INTERNAL	36	0	16.9992	279	0	0
1	36	14	0	71.3803	279	0	0
2	14	Loxodonta_africana	1	8.4397	279	0	0
3	14	Elephas_maximus	1	8.4397	279	0	0
4	36	37	0	4.72	279	0	0
5	37	25	0	7.205	279	0	0
6	25	13	0	3.895	279	0	0
7	13	Chrysochloris_asiatica	1	64	279	1	0
8	13	Echinops_telfairi	1	64	279	0	0
9	25	Elephantulus_edwardii	1	67.895	279	1	0
10	37	Orycteropus_afer	1	75.1	279	0	0
11	INTERNAL	35	0	29.0906	279	0	0
12	35	Dasypus_novemcinctus	1	67.7286	279	0	0
13	35	Choloepus_didactylus	1	67.7286	279	0	0
0	INTERNAL	36	0	16.9992	280	0	0
1	36	14	0	71.3803	280	0	0
2	14	Loxodonta_africana	1	8.4397	280	0	0
3	14	Elephas_maximus	1	8.4397	280	0	0
4	36	37	0	4.72	280	0	0
5	37	25	0	7.205	280	0	0
6	25	13	0	3.895	280	0	0
7	13	Chrysochloris_asiatica	1	64	280	0	0
8	13	Echinops_telfairi	1	64	280	0	0
9	25	Elephantulus_edwardii	1	67.895	280	0	0
10	37	Orycteropus_afer	1	75.1	280	0	0
11	INTERNAL	35	0	29.0906	280	0	0
12	35	Dasypus_novemcinctus	1	67.7286	280	0	0
13	35	Choloepus_didactylus	1	67.7286	280	0	0
0	INTERNAL	36	0	16.9992	281	0	0
1	36	14	0	71.3803	281	0	0
2	14	Loxodonta_africana	1	8.4397	281	0	0
3	14	Elephas_maximus	1	8.4397	281	0	0
4	36	37	0	4.72	281	0	0
5	37	25	0	7.205	281	0	0
6	25	13	0	3.895	281	0	0
7	13	Chrysochloris_asiatica	1	64	281	0	0
8	13	Echinops_telfairi	1	64	281	1	0
9	25	Elephantulus_edwardii	1	67.895	281	0	0
10	37	Orycteropus_afer	1	75.1	281	0	0
11	INTERNAL	35	0	29.0906	281	0	0
12	35	Dasypus_novemcinctus	1	67.7286	281	0	0
13	35	Choloepus_didactylus	1	67.7286	281	0	0
0	INTERNAL	36	0	16.9992	282	0	0
1	36	14	0	71.3803	282	0	0
2	14	Loxodonta_africana	1	8.4397	282	0	0
3	14	Elephas_maximus	1	8.4397	282	0	0
4	36	37	0	4.72	282	0	0
5	37	25	0	7.205	282	0	0
6	25	13	0	3.895	282	0	0
7	13	Chrysochloris_asiatica	1	64	282	0	0
8	13	Echinops_telfairi	1	64	282	0	0
9	25	Elephantulus_edwardii	1	67.895	282	0	0
10	37	Orycteropus_afer	1	75.1	282	0	0
11	INTERNAL	35	0	29.0906	282	0	0
12	35	Dasypus_novemcinctus	1	67.7286	282	0	0
13	35	Choloepus_didactylus	1	67.7286	282	0	0
0	INTERNAL	36	0	16.9992	283	0	0
1	36	14	0	71.3803	283	0	0
2	14	Loxodonta_africana	1	8.4397	283	0	0
3	14	Elephas_maximus	1	8.4397	283	0	0
4	36	37	0	4.72	283	0	0
5	37	25	0	7.205	283	0	0
6	25	13	0	3.895	283	0	0
7	13	Chrysochloris_asiatica	1	64	283	0	0
8	13	Echinops_telfairi	1	64	283	0	0
9	25	Elephantulus_edwardii	1	67.895	283	0	0
10	37	Orycteropus_afer	1	75.1	283	0	0
11	INTERNAL	35	0	29.0906	283	0	0
12	35	Dasypus_novemcinctus	1	67.7286	283	0	0
13	35	Choloepus_didactylus	1	67.7286	283	0	0
0	INTERNAL	36	0	16.9992	284	0	0
1	36	14	0	71.3803	284	0	0
2	14	Loxodonta_africana	1	8.4397	284	0	0
3	14	Elephas_maximus	1	8.4397	284	0	0
4	36	37	0	4.72	284	0	0
5	37	25	0	7.205	284	0	0
6	25	13	0	3.895	284	0	0
7	13	Chrysochloris_asiatica	1	64	284	0	0
8	13	Echinops_telfairi	1	64	284	0	0
9	25	Elephantulus_edwardii	1	67.895	284	0	0
10	37	Orycteropus_afer	1	75.1	284	0	0
11	INTERNAL	35	0	29.0906	284	0	0
12	35	Dasypus_novemcinctus	1	67.7286	284	0	0
13	35	Choloepus_didactylus	1	67.7286	284	0	0
0	INTERNAL	36	0	16.9992	285	0	0
1	36	14	0	71.3803	285	0	0
2	14	Loxodonta_africana	1	8.4397	285	0	0
3	14	Elephas_maximus	1	8.4397	285	0	0
4	36	37	0	4.72	285	0	0
5	37	25	0	7.205	285	0	0
6	25	13	0	3.895	285	0	0
7	13	Chrysochloris_asiatica	1	64	285	0	0
8	13	Echinops_telfairi	1	64	285	1	0
9	25	Elephantulus_edwardii	1	67.895	285	0	0
10	37	Orycteropus_afer	1	75.1	285	0	0
11	INTERNAL	35	0	29.0906	285	0	0
12	35	Dasypus_novemcinctus	1	67.7286	285	0	0
13	35	Choloepus_didactylus	1	67.7286	285	0	0
0	INTERNAL	36	0	16.9992	286	0	0
1	36	14	0	71.3803	286	0	0
2	14	Loxodonta_africana	1	8.4397	286	0	0
3	14	Elephas_maximus	1	8.4397	286	0	0
4	36	37	0	4.72	286	0	0
5	37	25	0	7.205	286	0	0
6	25	13	0	3.895	286	0	0
7	13	Chrysochloris_asiatica	1	64	286	0	0
8	13	Echinops_telfairi	1	64	286	0	0
9	25	Elephantulus_edwardii	1	67.895	286	0	0
10	37	Orycteropus_afer	1	75.1	286	0	0
11	INTERNAL	35	0	29.0906	286	0	0
12	35	Dasypus_novemcinctus	1	67.7286	286	0	0
13	35	Choloepus_didactylus	1	67.7286	286	0	0
0	INTERNAL	36	0	16.9992	287	0	0
1	36	14	0	71.3803	287	0	0
2	14	Loxodonta_africana	1	8.4397	287	0	0
3	14	Elephas_maximus	1	8.4397	287	0	0
4	36	37	0	4.72	287	0	0
5	37	25	0	7.205	287	0	0
6	25	13	0	3.895	287	0	0
7	13	Chrysochloris_asiatica	1	64	287	0	0
8	13	Echinops_telfairi	1	64	287	0	0
9	25	Elephantulus_edwardii	1	67.895	287	0	0
10	37	Orycteropus_afer	1	75.1	287	0	0
11	INTERNAL	35	0	29.0906	287	0	0
12	35	Dasypus_novemcinctus	1	67.7286	287	1	0
13	35	Choloepus_didactylus	1	67.7286	287	0	0
0	INTERNAL	36	0	16.9992	288	0	0
1	36	14	0	71.3803	288	0	0
2	14	Loxodonta_africana	1	8.4397	288	0	0
3	14	Elephas_maximus	1	8.4397	288	0	0
4	36	37	0	4.72	288	0	0
5	37	25	0	7.205	288	0	0
6	25	13	0	3.895	288	0	0
7	13	Chrysochloris_asiatica	1	64	288	0	0
8	13	Echinops_telfairi	1	64	288	0	0
9	25	Elephantulus_edwardii	1	67.895	288	0	0
10	37	Orycteropus_afer	1	75.1	288	0	0
11	INTERNAL	35	0	29.0906	288	0	0
12	35	Dasypus_novemcinctus	1	67.7286	288	1	0
13	35	Choloepus_didactylus	1	67.7286	288	0	0
0	INTERNAL	36	0	16.9992	289	0	0
1	36	14	0	71.3803	289	0	0
2	14	Loxodonta_africana	1	8.4397	289	0	0
3	14	Elephas_maximus	1	8.4397	289	0	0
4	36	37	0	4.72	289	0	0
5	37	25	0	7.205	289	0	0
6	25	13	0	3.895	289	0	0
7	13	Chrysochloris_asiatica	1	64	289	0	0
8	13	Echinops_telfairi	1	64	289	0	0
9	25	Elephantulus_edwardii	1	67.895	289	0	0
10	37	Orycteropus_afer	1	75.1	289	0	0
11	INTERNAL	35	0	29.0906	289	0	0
12	35	Dasypus_novemcinctus	1	67.7286	289	0	0
13	35	Choloepus_didactylus	1	67.7286	289	0	0
0	INTERNAL	36	0	16.9992	290	0	0
1	36	14	0	71.3803	290	0	0
2	14	Loxodonta_africana	1	8.4397	290	0	0
3	14	Elephas_maximus	1	8.4397	290	0	0
4	36	37	0	4.72	290	0	0
5	37	25	0	7.205	290	0	0
6	25	13	0	3.895	290	0	0
7	13	Chrysochloris_asiatica	1	64	290	0	0
8	13	Echinops_telfairi	1	64	290	0	0
9	25	Elephantulus_edwardii	1	67.895	290	1	0
10	37	Orycteropus_afer	1	75.1	290	0	0
11	INTERNAL	35	0	29.0906	290	0	0
12	35	Dasypus_novemcinctus	1	67.7286	290	0	0
13	35	Choloepus_didactylus	1	67.7286	290	0	0
0	INTERNAL	36	0	16.9992	291	0	0
1	36	14	0	71.3803	291	0	0
2	14	Loxodonta_africana	1	8.4397	291	0	0
3	14	Elephas_maximus	1	8.4397	291	0	0
4	36	37	0	4.72	291	0	0
5	37	25	0	7.205	291	0	0
6	25	13	0	3.895	291	0	0
7	13	Chrysochloris_asiatica	1	64	291	0	0
8	13	Echinops_telfairi	1	64	291	0	0
9	25	Elephantulus_edwardii	1	67.895	291	0	0
10	37	Orycteropus_afer	1	75.1	291	0	0
11	INTERNAL	35	0	29.0906	291	0	0
12	35	Dasypus_novemcinctus	1	67.7286	291	0	0
13	35	Choloepus_didactylus	1	67.7286	291	1	0
0	INTERNAL	36	0	16.9992	292	0	0
1	36	14	0	71.3803	292	0	0
2	14	Loxodonta_africana	1	8.4397	292	0	0
3	14	Elephas_maximus	1	8.4397	292	0	0
4	36	37	0	4.72	292	0	0
5	37	25	0	7.205	292	1	0
6	25	13	0	3.895	292	0	0
7	13	Chrysochloris_asiatica	1	64	292	1	0
8	13	Echinops_telfairi	1	64	292	0	0
9	25	Elephantulus_edwardii	1	67.895	292	0	0
10	37	Orycteropus_afer	1	75.1	292	0	0
11	INTERNAL	35	0	29.0906	292	0	0
12	35	Dasypus_novemcinctus	1	67.7286	292	0	0
13	35	Choloepus_didactylus	1	67.7286	292	0	0
0	INTERNAL	36	0	16.9992	293	0	0
1	36	14	0	71.3803	293	1	0
2	14	Loxodonta_africana	1	8.4397	293	0	0
3	14	Elephas_maximus	1	8.4397	293	0	0
4	36	37	0	4.72	293	0	0
5	37	25	0	7.205	293	0	0
6	25	13	0	3.895	293	1	0
7	13	Chrysochloris_asiatica	1	64	293	0	0
8	13	Echinops_telfairi	1	64	293	0	0
9	25	Elephantulus_edwardii	1	67.895	293	0	0
10	37	Orycteropus_afer	1	75.1	293	0	0
11	INTERNAL	35	0	29.0906	293	0	0
12	35	Dasypus_novemcinctus	1	67.7286	293	1	0
13	35	Choloepus_didactylus	1	67.7286	293	0	0
0	INTERNAL	36	0	16.9992	294	0	0
1	36	14	0	71.3803	294	0	0
2	14	Loxodonta_africana	1	8.4397	294	0	0
3	14	Elephas_maximus	1	8.4397	294	0	0
4	36	37	0	4.72	294	0	0
5	37	25	0	7.205	294	0	0
6	25	13	0	3.895	294	0	0
7	13	Chrysochloris_asiatica	1	64	294	0	0
8	13	Echinops_telfairi	1	64	294	0	0
9	25	Elephantulus_edwardii	1	67.895	294	0	0
10	37	Orycteropus_afer	1	75.1	294	0	0
11	INTERNAL	35	0	29.0906	294	0	0
12	35	Dasypus_novemcinctus	1	67.7286	294	0	0
13	35	Choloepus_didactylus	1	67.7286	294	0	0
0	INTERNAL	36	0	16.9992	295	0	0
1	36	14	0	71.3803	295	0	0
2	14	Loxodonta_africana	1	8.4397	295	0	0
3	14	Elephas_maximus	1	8.4397	295	0	0
4	36	37	0	4.72	295	0	0
5	37	25	0	7.205	295	0	0
6	25	13	0	3.895	295	0	0
7	13	Chrysochloris_asiatica	1	64	295	0	0
8	13	Echinops_telfairi	1	64	295	0	0
9	25	Elephantulus_edwardii	1	67.895	295	0	0
10	37	Orycteropus_afer	1	75.1	295	0	0
11	INTERNAL	35	0	29.0906	295	0	0
12	35	Dasypus_novemcinctus	1	67.7286	295	0	0
13	35	Choloepus_didactylus	1	67.7286	295	0	0
0	INTERNAL	36	0	16.9992	296	0	0
1	36	14	0	71.3803	296	0	0
2	14	Loxodonta_africana	1	8.4397	296	0	0
3	14	Elephas_maximus	1	8.4397	296	0	0
4	36	37	0	4.72	296	0	0
5	37	25	0	7.205	296	0	0
6	25	13	0	3.895	296	0	0
7	13	Chrysochloris_asiatica	1	64	296	0	0
8	13	Echinops_telfairi	1	64	296	0	0
9	25	Elephantulus_edwardii	1	67.895	296	0	0
10	37	Orycteropus_afer	1	75.1	296	0	0
11	INTERNAL	35	0	29.0906	296	0	0
12	35	Dasypus_novemcinctus	1	67.7286	296	0	0
13	35	Choloepus_didactylus	1	67.7286	296	1	0
0	INTERNAL	36	0	16.9992	297	0	0
1	36	14	0	71.3803	297	0	0
2	14	Loxodonta_africana	1	8.4397	297	0	0
3	14	Elephas_maximus	1	8.4397	297	0	0
4	36	37	0	4.72	297	0	0
5	37	25	0	7.205	297	0	0
6	25	13	0	3.895	297	0	0
7	13	Chrysochloris_asiatica	1	64	297	0	0
8	13	Echinops_telfairi	1	64	297	0	0
9	25	Elephantulus_edwardii	1	67.895	297	0	0
10	37	Orycteropus_afer	1	75.1	297	0	0
11	INTERNAL	35	0	29.0906	297	0	0
12	35	Dasypus_novemcinctus	1	67.7286	297	0	0
13	35	Choloepus_didactylus	1	67.7286	297	0	0
0	INTERNAL	36	0	16.9992	298	0	0
1	36	14	0	71.3803	298	1	0
2	14	Loxodonta_africana	1	8.4397	298	0	0
3	14	Elephas_maximus	1	8.4397	298	0	0
4	36	37	0	4.72	298	0	0
5	37	25	0	7.205	298	0	0
6	25	13	0	3.895	298	0	0
7	13	Chrysochloris_asiatica	1	64	298	0	0
8	13	Echinops_telfairi	1	64	298	0	0
9	25	Elephantulus_edwardii	1	67.895	298	1	0
10	37	Orycteropus_afer	1	75.1	298	0	0
11	INTERNAL	35	0	29.0906	298	0	0
12	35	Dasypus_novemcinctus	1	67.7286	298	0	0
13	35	Choloepus_didactylus	1	67.7286	298	0	0
0	INTERNAL	36	0	16.9992	299	0	0
1	36	14	0	71.3803	299	0	0
2	14	Loxodonta_africana	1	8.4397	299	0	0
3	14	Elephas_maximus	1	8.4397	299	0	0
4	36	37	0	4.72	299	0	0
5	37	25	0	7.205	299	0	0
6	25	13	0	3.895	299	0	0
7	13	Chrysochloris_asiatica	1	64	299	0	0
8	13	Echinops_telfairi	1	64	299	0	0
9	25	Elephantulus_edwardii	1	67.895	299	0	0
10	37	Orycteropus_afer	1	75.1	299	0	0
11	INTERNAL	35	0	29.0906	299	0	0
12	35	Dasypus_novemcinctus	1	67.7286	299	0	0
13	35	Choloepus_didactylus	1	67.7286	299	0	0
0	INTERNAL	36	0	16.9992	300	0	0
1	36	14	0	71.3803	300	0	0
2	14	Loxodonta_africana	1	8.4397	300	0	0
3	14	Elephas_maximus	1	8.4397	300	0	0
4	36	37	0	4.72	300	0	0
5	37	25	0	7.205	300	0	0
6	25	13	0	3.895	300	0	0
7	13	Chrysochloris_asiatica	1	64	300	0	0
8	13	Echinops_telfairi	1	64	300	0	0
9	25	Elephantulus_edwardii	1	67.895	300	0	0
10	37	Orycteropus_afer	1	75.1	300	1	0
11	INTERNAL	35	0	29.0906	300	0	0
12	35	Dasypus_novemcinctus	1	67.7286	300	0	0
13	35	Choloepus_didactylus	1	67.7286	300	0	0
0	INTERNAL	36	0	16.9992	301	0	0
1	36	14	0	71.3803	301	0	0
2	14	Loxodonta_africana	1	8.4397	301	0	0
3	14	Elephas_maximus	1	8.4397	301	0	0
4	36	37	0	4.72	301	0	0
5	37	25	0	7.205	301	0	0
6	25	13	0	3.895	301	0	0
7	13	Chrysochloris_asiatica	1	64	301	0	0
8	13	Echinops_telfairi	1	64	301	0	0
9	25	Elephantulus_edwardii	1	67.895	301	1	0
10	37	Orycteropus_afer	1	75.1	301	0	0
11	INTERNAL	35	0	29.0906	301	0	0
12	35	Dasypus_novemcinctus	1	67.7286	301	0	0
13	35	Choloepus_didactylus	1	67.7286	301	0	0
0	INTERNAL	36	0	16.9992	302	0	0
1	36	14	0	71.3803	302	0	0
2	14	Loxodonta_africana	1	8.4397	302	0	0
3	14	Elephas_maximus	1	8.4397	302	0	0
4	36	37	0	4.72	302	0	0
