branch	parent	child	child_is_tip	branch_length	site	nt_distance	is_multi_hit
51	73	68	0	2.7663	110	0	0
52	68	Mandrillus_leucophaeus	1	4.7337	110	0	0
53	68	Cercocebus_atys	1	4.7337	110	0	0
54	83	87	0	5.95678	110	0	0
55	87	84	0	0.2888	110	0	0
56	84	Macaca_thibetana	1	4.20842	110	0	0
57	84	72	0	0.89101	110	0	0
58	72	Macaca_mulatta	1	3.31741	110	0	0
59	72	Macaca_fascicularis	1	3.31741	110	0	0
60	87	Macaca_nemestrina	1	4.49722	110	0	0
61	78	92	0	4.96845	110	0	0
62	92	79	0	2.67772	110	0	0
63	79	Trachypithecus_francoisi	1	10.1088	110	0	0
64	79	80	0	7.91883	110	0	0
65	80	Rhinopithecus_roxellana	1	2.19	110	0	0
66	80	Rhinopithecus_bieti	1	2.19	110	0	0
67	92	94	0	2.43155	110	0	0
68	94	Piliocolobus_tephrosceles	1	10.355	110	0	0
69	94	Colobus_angolensis	1	10.355	110	0	0
70	77	Carlito_syrichta	1	68.6	110	0	0
71	INTERNAL	Tupaia_chinensis	1	84.73	110	0	0
0	INTERNAL	67	0	5.3653	111	0	0
1	67	14	0	59.5647	111	0	0
2	14	Cynocephalus_volans	1	19.8	111	0	0
3	14	Galeopterus_variegatus	1	19.8	111	0	0
4	67	71	0	5.60978	111	0	0
5	71	35	0	14.4549	111	0	0
6	35	13	0	20.2607	111	0	0
7	13	Nycticebus_coucang	1	39.0393	111	0	0
8	13	Otolemur_garnettii	1	39.0393	111	0	0
9	35	36	0	23.3	111	0	0
10	36	25	0	0.06	111	0	0
11	25	Propithecus_coquereli	1	35.94	111	0	0
12	25	Microcebus_murinus	1	35.94	111	0	0
13	36	37	0	16.27	111	0	0
14	37	Lemur_catta	1	19.73	111	0	0
15	37	Eulemur_rufifrons	1	19.73	111	0	0
16	71	77	0	5.15492	111	0	0
17	77	97	0	25.7	111	0	0
18	97	51	0	25.0165	111	0	0
19	51	34	0	1.48348	111	0	0
20	34	Aotus_nancymaae	1	16.4	111	0	0
21	34	Callithrix_jacchus	1	16.4	111	0	0
22	51	33	0	2.48348	111	0	0
23	33	43	0	9.22	111	0	0
24	43	Cebus_imitator	1	6.18	111	0	0
25	43	Sapajus_apella	1	6.18	111	0	0
26	33	Saimiri_boliviensis	1	15.2967	111	0	0
27	97	98	0	14.08	111	0	0
28	98	63	0	9.36286	111	0	0
29	63	49	0	10.924	111	0	0
30	49	50	0	1.12418	111	0	0
31	50	Symphalangus_syndactylus	1	7.409	111	0	0
32	50	Hylobates_moloch	1	7.409	111	0	0
33	49	Nomascus_leucogenys	1	8.53318	111	0	0
34	63	48	0	4.25714	111	0	0
35	48	60	0	6.6	111	0	0
36	60	Gorilla_gorilla	1	8.6	111	0	0
37	60	57	0	2.2	111	0	0
38	57	Homo_sapiens	1	6.4	111	0	0
39	57	Pan_paniscus	1	6.4	111	0	0
40	48	56	0	11.09	111	0	0
41	56	Pongo_pygmaeus	1	4.11	111	0	0
42	56	Pongo_abelii	1	4.11	111	0	0
43	98	78	0	11.065	111	0	0
44	78	82	0	5.42784	111	0	0
45	82	Chlorocebus_sabaeus	1	12.3272	111	0	0
46	82	83	0	1.87316	111	0	0
47	83	73	0	2.954	111	0	0
48	73	47	0	2.98	111	0	0
49	47	Papio_anubis	1	4.52	111	0	0
50	47	Theropithecus_gelada	1	4.52	111	0	0
51	73	68	0	2.7663	111	0	0
52	68	Mandrillus_leucophaeus	1	4.7337	111	0	0
53	68	Cercocebus_atys	1	4.7337	111	0	0
54	83	87	0	5.95678	111	0	0
55	87	84	0	0.2888	111	0	0
56	84	Macaca_thibetana	1	4.20842	111	0	0
57	84	72	0	0.89101	111	0	0
58	72	Macaca_mulatta	1	3.31741	111	0	0
59	72	Macaca_fascicularis	1	3.31741	111	0	0
60	87	Macaca_nemestrina	1	4.49722	111	0	0
61	78	92	0	4.96845	111	0	0
62	92	79	0	2.67772	111	0	0
63	79	Trachypithecus_francoisi	1	10.1088	111	0	0
64	79	80	0	7.91883	111	0	0
65	80	Rhinopithecus_roxellana	1	2.19	111	0	0
66	80	Rhinopithecus_bieti	1	2.19	111	0	0
67	92	94	0	2.43155	111	0	0
68	94	Piliocolobus_tephrosceles	1	10.355	111	0	0
69	94	Colobus_angolensis	1	10.355	111	0	0
70	77	Carlito_syrichta	1	68.6	111	0	0
71	INTERNAL	Tupaia_chinensis	1	84.73	111	0	0
0	INTERNAL	67	0	5.3653	112	0	0
1	67	14	0	59.5647	112	0	0
2	14	Cynocephalus_volans	1	19.8	112	0	0
3	14	Galeopterus_variegatus	1	19.8	112	0	0
4	67	71	0	5.60978	112	0	0
5	71	35	0	14.4549	112	0	0
6	35	13	0	20.2607	112	0	0
7	13	Nycticebus_coucang	1	39.0393	112	0	0
8	13	Otolemur_garnettii	1	39.0393	112	0	0
9	35	36	0	23.3	112	0	0
10	36	25	0	0.06	112	0	0
11	25	Propithecus_coquereli	1	35.94	112	0	0
12	25	Microcebus_murinus	1	35.94	112	0	0
13	36	37	0	16.27	112	0	0
14	37	Lemur_catta	1	19.73	112	0	0
15	37	Eulemur_rufifrons	1	19.73	112	0	0
16	71	77	0	5.15492	112	0	0
17	77	97	0	25.7	112	1	0
18	97	51	0	25.0165	112	0	0
19	51	34	0	1.48348	112	0	0
20	34	Aotus_nancymaae	1	16.4	112	0	0
21	34	Callithrix_jacchus	1	16.4	112	0	0
22	51	33	0	2.48348	112	0	0
23	33	43	0	9.22	112	0	0
24	43	Cebus_imitator	1	6.18	112	0	0
25	43	Sapajus_apella	1	6.18	112	0	0
26	33	Saimiri_boliviensis	1	15.2967	112	0	0
27	97	98	0	14.08	112	0	0
28	98	63	0	9.36286	112	0	0
29	63	49	0	10.924	112	0	0
30	49	50	0	1.12418	112	0	0
31	50	Symphalangus_syndactylus	1	7.409	112	0	0
32	50	Hylobates_moloch	1	7.409	112	0	0
33	49	Nomascus_leucogenys	1	8.53318	112	0	0
34	63	48	0	4.25714	112	0	0
35	48	60	0	6.6	112	0	0
36	60	Gorilla_gorilla	1	8.6	112	0	0
37	60	57	0	2.2	112	0	0
38	57	Homo_sapiens	1	6.4	112	0	0
39	57	Pan_paniscus	1	6.4	112	0	0
40	48	56	0	11.09	112	0	0
41	56	Pongo_pygmaeus	1	4.11	112	0	0
42	56	Pongo_abelii	1	4.11	112	0	0
43	98	78	0	11.065	112	0	0
44	78	82	0	5.42784	112	0	0
45	82	Chlorocebus_sabaeus	1	12.3272	112	0	0
46	82	83	0	1.87316	112	0	0
47	83	73	0	2.954	112	0	0
48	73	47	0	2.98	112	0	0
49	47	Papio_anubis	1	4.52	112	0	0
50	47	Theropithecus_gelada	1	4.52	112	0	0
51	73	68	0	2.7663	112	0	0
52	68	Mandrillus_leucophaeus	1	4.7337	112	0	0
53	68	Cercocebus_atys	1	4.7337	112	0	0
54	83	87	0	5.95678	112	0	0
55	87	84	0	0.2888	112	0	0
56	84	Macaca_thibetana	1	4.20842	112	0	0
57	84	72	0	0.89101	112	0	0
58	72	Macaca_mulatta	1	3.31741	112	0	0
59	72	Macaca_fascicularis	1	3.31741	112	0	0
60	87	Macaca_nemestrina	1	4.49722	112	0	0
61	78	92	0	4.96845	112	0	0
62	92	79	0	2.67772	112	0	0
63	79	Trachypithecus_francoisi	1	10.1088	112	0	0
64	79	80	0	7.91883	112	0	0
65	80	Rhinopithecus_roxellana	1	2.19	112	0	0
66	80	Rhinopithecus_bieti	1	2.19	112	0	0
67	92	94	0	2.43155	112	0	0
68	94	Piliocolobus_tephrosceles	1	10.355	112	0	0
69	94	Colobus_angolensis	1	10.355	112	0	0
70	77	Carlito_syrichta	1	68.6	112	0	0
71	INTERNAL	Tupaia_chinensis	1	84.73	112	0	0
0	INTERNAL	67	0	5.3653	113	0	0
1	67	14	0	59.5647	113	0	0
2	14	Cynocephalus_volans	1	19.8	113	0	0
3	14	Galeopterus_variegatus	1	19.8	113	0	0
4	67	71	0	5.60978	113	0	0
5	71	35	0	14.4549	113	0	0
6	35	13	0	20.2607	113	0	0
7	13	Nycticebus_coucang	1	39.0393	113	0	0
8	13	Otolemur_garnettii	1	39.0393	113	0	0
9	35	36	0	23.3	113	0	0
10	36	25	0	0.06	113	0	0
11	25	Propithecus_coquereli	1	35.94	113	0	0
12	25	Microcebus_murinus	1	35.94	113	0	0
13	36	37	0	16.27	113	0	0
14	37	Lemur_catta	1	19.73	113	0	0
15	37	Eulemur_rufifrons	1	19.73	113	0	0
16	71	77	0	5.15492	113	0	0
17	77	97	0	25.7	113	1	0
18	97	51	0	25.0165	113	0	0
19	51	34	0	1.48348	113	0	0
20	34	Aotus_nancymaae	1	16.4	113	0	0
21	34	Callithrix_jacchus	1	16.4	113	1	0
22	51	33	0	2.48348	113	0	0
23	33	43	0	9.22	113	0	0
24	43	Cebus_imitator	1	6.18	113	0	0
25	43	Sapajus_apella	1	6.18	113	0	0
26	33	Saimiri_boliviensis	1	15.2967	113	0	0
27	97	98	0	14.08	113	0	0
28	98	63	0	9.36286	113	0	0
29	63	49	0	10.924	113	0	0
30	49	50	0	1.12418	113	0	0
31	50	Symphalangus_syndactylus	1	7.409	113	0	0
32	50	Hylobates_moloch	1	7.409	113	0	0
33	49	Nomascus_leucogenys	1	8.53318	113	0	0
34	63	48	0	4.25714	113	0	0
35	48	60	0	6.6	113	0	0
36	60	Gorilla_gorilla	1	8.6	113	0	0
37	60	57	0	2.2	113	0	0
38	57	Homo_sapiens	1	6.4	113	0	0
39	57	Pan_paniscus	1	6.4	113	0	0
40	48	56	0	11.09	113	0	0
41	56	Pongo_pygmaeus	1	4.11	113	0	0
42	56	Pongo_abelii	1	4.11	113	0	0
43	98	78	0	11.065	113	0	0
44	78	82	0	5.42784	113	0	0
45	82	Chlorocebus_sabaeus	1	12.3272	113	0	0
46	82	83	0	1.87316	113	0	0
47	83	73	0	2.954	113	0	0
48	73	47	0	2.98	113	0	0
49	47	Papio_anubis	1	4.52	113	0	0
50	47	Theropithecus_gelada	1	4.52	113	0	0
51	73	68	0	2.7663	113	0	0
52	68	Mandrillus_leucophaeus	1	4.7337	113	0	0
53	68	Cercocebus_atys	1	4.7337	113	0	0
54	83	87	0	5.95678	113	0	0
55	87	84	0	0.2888	113	0	0
56	84	Macaca_thibetana	1	4.20842	113	0	0
57	84	72	0	0.89101	113	0	0
58	72	Macaca_mulatta	1	3.31741	113	0	0
59	72	Macaca_fascicularis	1	3.31741	113	0	0
60	87	Macaca_nemestrina	1	4.49722	113	0	0
61	78	92	0	4.96845	113	0	0
62	92	79	0	2.67772	113	0	0
63	79	Trachypithecus_francoisi	1	10.1088	113	0	0
64	79	80	0	7.91883	113	0	0
65	80	Rhinopithecus_roxellana	1	2.19	113	0	0
66	80	Rhinopithecus_bieti	1	2.19	113	0	0
67	92	94	0	2.43155	113	0	0
68	94	Piliocolobus_tephrosceles	1	10.355	113	0	0
69	94	Colobus_angolensis	1	10.355	113	0	0
70	77	Carlito_syrichta	1	68.6	113	1	0
71	INTERNAL	Tupaia_chinensis	1	84.73	113	0	0
0	INTERNAL	67	0	5.3653	114	0	0
1	67	14	0	59.5647	114	0	0
2	14	Cynocephalus_volans	1	19.8	114	0	0
3	14	Galeopterus_variegatus	1	19.8	114	0	0
4	67	71	0	5.60978	114	0	0
5	71	35	0	14.4549	114	0	0
6	35	13	0	20.2607	114	0	0
7	13	Nycticebus_coucang	1	39.0393	114	0	0
8	13	Otolemur_garnettii	1	39.0393	114	0	0
9	35	36	0	23.3	114	0	0
10	36	25	0	0.06	114	0	0
11	25	Propithecus_coquereli	1	35.94	114	0	0
12	25	Microcebus_murinus	1	35.94	114	1	0
13	36	37	0	16.27	114	0	0
14	37	Lemur_catta	1	19.73	114	0	0
15	37	Eulemur_rufifrons	1	19.73	114	0	0
16	71	77	0	5.15492	114	0	0
17	77	97	0	25.7	114	0	0
18	97	51	0	25.0165	114	0	0
19	51	34	0	1.48348	114	0	0
20	34	Aotus_nancymaae	1	16.4	114	0	0
21	34	Callithrix_jacchus	1	16.4	114	0	0
22	51	33	0	2.48348	114	0	0
23	33	43	0	9.22	114	0	0
24	43	Cebus_imitator	1	6.18	114	0	0
25	43	Sapajus_apella	1	6.18	114	0	0
26	33	Saimiri_boliviensis	1	15.2967	114	0	0
27	97	98	0	14.08	114	0	0
28	98	63	0	9.36286	114	0	0
29	63	49	0	10.924	114	0	0
30	49	50	0	1.12418	114	0	0
31	50	Symphalangus_syndactylus	1	7.409	114	0	0
32	50	Hylobates_moloch	1	7.409	114	0	0
33	49	Nomascus_leucogenys	1	8.53318	114	0	0
34	63	48	0	4.25714	114	0	0
35	48	60	0	6.6	114	0	0
36	60	Gorilla_gorilla	1	8.6	114	0	0
37	60	57	0	2.2	114	0	0
38	57	Homo_sapiens	1	6.4	114	0	0
39	57	Pan_paniscus	1	6.4	114	0	0
40	48	56	0	11.09	114	0	0
41	56	Pongo_pygmaeus	1	4.11	114	0	0
42	56	Pongo_abelii	1	4.11	114	0	0
43	98	78	0	11.065	114	0	0
44	78	82	0	5.42784	114	0	0
45	82	Chlorocebus_sabaeus	1	12.3272	114	0	0
46	82	83	0	1.87316	114	0	0
47	83	73	0	2.954	114	0	0
48	73	47	0	2.98	114	0	0
49	47	Papio_anubis	1	4.52	114	0	0
50	47	Theropithecus_gelada	1	4.52	114	0	0
51	73	68	0	2.7663	114	0	0
52	68	Mandrillus_leucophaeus	1	4.7337	114	0	0
53	68	Cercocebus_atys	1	4.7337	114	0	0
54	83	87	0	5.95678	114	0	0
55	87	84	0	0.2888	114	0	0
56	84	Macaca_thibetana	1	4.20842	114	0	0
57	84	72	0	0.89101	114	0	0
58	72	Macaca_mulatta	1	3.31741	114	0	0
59	72	Macaca_fascicularis	1	3.31741	114	0	0
60	87	Macaca_nemestrina	1	4.49722	114	0	0
61	78	92	0	4.96845	114	0	0
62	92	79	0	2.67772	114	0	0
63	79	Trachypithecus_francoisi	1	10.1088	114	0	0
64	79	80	0	7.91883	114	0	0
65	80	Rhinopithecus_roxellana	1	2.19	114	0	0
66	80	Rhinopithecus_bieti	1	2.19	114	0	0
67	92	94	0	2.43155	114	0	0
68	94	Piliocolobus_tephrosceles	1	10.355	114	0	0
69	94	Colobus_angolensis	1	10.355	114	0	0
70	77	Carlito_syrichta	1	68.6	114	0	0
71	INTERNAL	Tupaia_chinensis	1	84.73	114	0	0
0	INTERNAL	67	0	5.3653	115	0	0
1	67	14	0	59.5647	115	0	0
2	14	Cynocephalus_volans	1	19.8	115	0	0
3	14	Galeopterus_variegatus	1	19.8	115	1	0
4	67	71	0	5.60978	115	0	0
5	71	35	0	14.4549	115	0	0
6	35	13	0	20.2607	115	0	0
7	13	Nycticebus_coucang	1	39.0393	115	0	0
8	13	Otolemur_garnettii	1	39.0393	115	0	0
9	35	36	0	23.3	115	0	0
10	36	25	0	0.06	115	0	0
11	25	Propithecus_coquereli	1	35.94	115	0	0
12	25	Microcebus_murinus	1	35.94	115	0	0
13	36	37	0	16.27	115	0	0
14	37	Lemur_catta	1	19.73	115	0	0
15	37	Eulemur_rufifrons	1	19.73	115	0	0
16	71	77	0	5.15492	115	0	0
17	77	97	0	25.7	115	0	0
18	97	51	0	25.0165	115	0	0
19	51	34	0	1.48348	115	0	0
20	34	Aotus_nancymaae	1	16.4	115	0	0
21	34	Callithrix_jacchus	1	16.4	115	0	0
22	51	33	0	2.48348	115	0	0
23	33	43	0	9.22	115	0	0
24	43	Cebus_imitator	1	6.18	115	0	0
25	43	Sapajus_apella	1	6.18	115	0	0
26	33	Saimiri_boliviensis	1	15.2967	115	0	0
27	97	98	0	14.08	115	0	0
28	98	63	0	9.36286	115	0	0
29	63	49	0	10.924	115	0	0
30	49	50	0	1.12418	115	0	0
31	50	Symphalangus_syndactylus	1	7.409	115	0	0
32	50	Hylobates_moloch	1	7.409	115	0	0
33	49	Nomascus_leucogenys	1	8.53318	115	0	0
34	63	48	0	4.25714	115	0	0
35	48	60	0	6.6	115	0	0
36	60	Gorilla_gorilla	1	8.6	115	0	0
37	60	57	0	2.2	115	0	0
38	57	Homo_sapiens	1	6.4	115	0	0
39	57	Pan_paniscus	1	6.4	115	0	0
40	48	56	0	11.09	115	0	0
41	56	Pongo_pygmaeus	1	4.11	115	0	0
42	56	Pongo_abelii	1	4.11	115	0	0
43	98	78	0	11.065	115	0	0
44	78	82	0	5.42784	115	0	0
45	82	Chlorocebus_sabaeus	1	12.3272	115	0	0
46	82	83	0	1.87316	115	0	0
47	83	73	0	2.954	115	0	0
48	73	47	0	2.98	115	0	0
49	47	Papio_anubis	1	4.52	115	0	0
50	47	Theropithecus_gelada	1	4.52	115	0	0
51	73	68	0	2.7663	115	0	0
52	68	Mandrillus_leucophaeus	1	4.7337	115	0	0
53	68	Cercocebus_atys	1	4.7337	115	0	0
54	83	87	0	5.95678	115	0	0
55	87	84	0	0.2888	115	0	0
56	84	Macaca_thibetana	1	4.20842	115	0	0
57	84	72	0	0.89101	115	0	0
58	72	Macaca_mulatta	1	3.31741	115	0	0
59	72	Macaca_fascicularis	1	3.31741	115	0	0
60	87	Macaca_nemestrina	1	4.49722	115	0	0
61	78	92	0	4.96845	115	0	0
62	92	79	0	2.67772	115	0	0
63	79	Trachypithecus_francoisi	1	10.1088	115	0	0
64	79	80	0	7.91883	115	0	0
65	80	Rhinopithecus_roxellana	1	2.19	115	0	0
66	80	Rhinopithecus_bieti	1	2.19	115	0	0
67	92	94	0	2.43155	115	0	0
68	94	Piliocolobus_tephrosceles	1	10.355	115	0	0
69	94	Colobus_angolensis	1	10.355	115	0	0
70	77	Carlito_syrichta	1	68.6	115	0	0
71	INTERNAL	Tupaia_chinensis	1	84.73	115	1	0
0	INTERNAL	67	0	5.3653	116	0	0
1	67	14	0	59.5647	116	0	0
2	14	Cynocephalus_volans	1	19.8	116	0	0
3	14	Galeopterus_variegatus	1	19.8	116	0	0
4	67	71	0	5.60978	116	0	0
5	71	35	0	14.4549	116	0	0
6	35	13	0	20.2607	116	0	0
7	13	Nycticebus_coucang	1	39.0393	116	0	0
8	13	Otolemur_garnettii	1	39.0393	116	0	0
9	35	36	0	23.3	116	0	0
10	36	25	0	0.06	116	0	0
11	25	Propithecus_coquereli	1	35.94	116	0	0
12	25	Microcebus_murinus	1	35.94	116	0	0
13	36	37	0	16.27	116	1	0
14	37	Lemur_catta	1	19.73	116	0	0
15	37	Eulemur_rufifrons	1	19.73	116	0	0
16	71	77	0	5.15492	116	0	0
17	77	97	0	25.7	116	0	0
18	97	51	0	25.0165	116	0	0
19	51	34	0	1.48348	116	0	0
20	34	Aotus_nancymaae	1	16.4	116	0	0
21	34	Callithrix_jacchus	1	16.4	116	0	0
22	51	33	0	2.48348	116	0	0
23	33	43	0	9.22	116	0	0
24	43	Cebus_imitator	1	6.18	116	0	0
25	43	Sapajus_apella	1	6.18	116	0	0
26	33	Saimiri_boliviensis	1	15.2967	116	0	0
27	97	98	0	14.08	116	0	0
28	98	63	0	9.36286	116	0	0
29	63	49	0	10.924	116	0	0
30	49	50	0	1.12418	116	0	0
31	50	Symphalangus_syndactylus	1	7.409	116	0	0
32	50	Hylobates_moloch	1	7.409	116	0	0
33	49	Nomascus_leucogenys	1	8.53318	116	0	0
34	63	48	0	4.25714	116	0	0
35	48	60	0	6.6	116	0	0
36	60	Gorilla_gorilla	1	8.6	116	0	0
37	60	57	0	2.2	116	0	0
38	57	Homo_sapiens	1	6.4	116	0	0
39	57	Pan_paniscus	1	6.4	116	0	0
40	48	56	0	11.09	116	0	0
41	56	Pongo_pygmaeus	1	4.11	116	0	0
42	56	Pongo_abelii	1	4.11	116	0	0
43	98	78	0	11.065	116	0	0
44	78	82	0	5.42784	116	0	0
45	82	Chlorocebus_sabaeus	1	12.3272	116	0	0
46	82	83	0	1.87316	116	0	0
47	83	73	0	2.954	116	0	0
48	73	47	0	2.98	116	0	0
49	47	Papio_anubis	1	4.52	116	0	0
50	47	Theropithecus_gelada	1	4.52	116	0	0
51	73	68	0	2.7663	116	0	0
52	68	Mandrillus_leucophaeus	1	4.7337	116	0	0
53	68	Cercocebus_atys	1	4.7337	116	0	0
54	83	87	0	5.95678	116	0	0
55	87	84	0	0.2888	116	0	0
56	84	Macaca_thibetana	1	4.20842	116	0	0
57	84	72	0	0.89101	116	0	0
58	72	Macaca_mulatta	1	3.31741	116	0	0
59	72	Macaca_fascicularis	1	3.31741	116	0	0
60	87	Macaca_nemestrina	1	4.49722	116	0	0
61	78	92	0	4.96845	116	0	0
62	92	79	0	2.67772	116	0	0
63	79	Trachypithecus_francoisi	1	10.1088	116	0	0
64	79	80	0	7.91883	116	0	0
65	80	Rhinopithecus_roxellana	1	2.19	116	0	0
66	80	Rhinopithecus_bieti	1	2.19	116	0	0
67	92	94	0	2.43155	116	0	0
68	94	Piliocolobus_tephrosceles	1	10.355	116	0	0
69	94	Colobus_angolensis	1	10.355	116	0	0
70	77	Carlito_syrichta	1	68.6	116	0	0
71	INTERNAL	Tupaia_chinensis	1	84.73	116	0	0
0	INTERNAL	67	0	5.3653	117	0	0
1	67	14	0	59.5647	117	0	0
2	14	Cynocephalus_volans	1	19.8	117	0	0
3	14	Galeopterus_variegatus	1	19.8	117	0	0
4	67	71	0	5.60978	117	0	0
5	71	35	0	14.4549	117	0	0
6	35	13	0	20.2607	117	0	0
7	13	Nycticebus_coucang	1	39.0393	117	0	0
8	13	Otolemur_garnettii	1	39.0393	117	0	0
9	35	36	0	23.3	117	0	0
10	36	25	0	0.06	117	0	0
11	25	Propithecus_coquereli	1	35.94	117	0	0
12	25	Microcebus_murinus	1	35.94	117	0	0
13	36	37	0	16.27	117	0	0
14	37	Lemur_catta	1	19.73	117	0	0
15	37	Eulemur_rufifrons	1	19.73	117	0	0
16	71	77	0	5.15492	117	0	0
17	77	97	0	25.7	117	0	0
18	97	51	0	25.0165	117	0	0
19	51	34	0	1.48348	117	0	0
20	34	Aotus_nancymaae	1	16.4	117	0	0
21	34	Callithrix_jacchus	1	16.4	117	0	0
22	51	33	0	2.48348	117	0	0
23	33	43	0	9.22	117	0	0
24	43	Cebus_imitator	1	6.18	117	0	0
25	43	Sapajus_apella	1	6.18	117	0	0
26	33	Saimiri_boliviensis	1	15.2967	117	0	0
27	97	98	0	14.08	117	0	0
28	98	63	0	9.36286	117	0	0
29	63	49	0	10.924	117	0	0
30	49	50	0	1.12418	117	0	0
31	50	Symphalangus_syndactylus	1	7.409	117	0	0
32	50	Hylobates_moloch	1	7.409	117	0	0
33	49	Nomascus_leucogenys	1	8.53318	117	0	0
34	63	48	0	4.25714	117	0	0
35	48	60	0	6.6	117	0	0
36	60	Gorilla_gorilla	1	8.6	117	0	0
37	60	57	0	2.2	117	0	0
38	57	Homo_sapiens	1	6.4	117	0	0
39	57	Pan_paniscus	1	6.4	117	1	0
40	48	56	0	11.09	117	0	0
41	56	Pongo_pygmaeus	1	4.11	117	0	0
42	56	Pongo_abelii	1	4.11	117	0	0
43	98	78	0	11.065	117	0	0
44	78	82	0	5.42784	117	0	0
45	82	Chlorocebus_sabaeus	1	12.3272	117	0	0
46	82	83	0	1.87316	117	0	0
47	83	73	0	2.954	117	0	0
48	73	47	0	2.98	117	0	0
49	47	Papio_anubis	1	4.52	117	0	0
50	47	Theropithecus_gelada	1	4.52	117	0	0
51	73	68	0	2.7663	117	0	0
52	68	Mandrillus_leucophaeus	1	4.7337	117	0	0
53	68	Cercocebus_atys	1	4.7337	117	0	0
54	83	87	0	5.95678	117	0	0
55	87	84	0	0.2888	117	0	0
56	84	Macaca_thibetana	1	4.20842	117	0	0
57	84	72	0	0.89101	117	0	0
58	72	Macaca_mulatta	1	3.31741	117	0	0
59	72	Macaca_fascicularis	1	3.31741	117	0	0
60	87	Macaca_nemestrina	1	4.49722	117	0	0
61	78	92	0	4.96845	117	0	0
62	92	79	0	2.67772	117	0	0
63	79	Trachypithecus_francoisi	1	10.1088	117	0	0
64	79	80	0	7.91883	117	0	0
65	80	Rhinopithecus_roxellana	1	2.19	117	0	0
66	80	Rhinopithecus_bieti	1	2.19	117	0	0
67	92	94	0	2.43155	117	0	0
68	94	Piliocolobus_tephrosceles	1	10.355	117	0	0
69	94	Colobus_angolensis	1	10.355	117	0	0
70	77	Carlito_syrichta	1	68.6	117	0	0
71	INTERNAL	Tupaia_chinensis	1	84.73	117	0	0
0	INTERNAL	67	0	5.3653	118	0	0
1	67	14	0	59.5647	118	0	0
2	14	Cynocephalus_volans	1	19.8	118	0	0
3	14	Galeopterus_variegatus	1	19.8	118	0	0
4	67	71	0	5.60978	118	0	0
5	71	35	0	14.4549	118	0	0
6	35	13	0	20.2607	118	0	0
7	13	Nycticebus_coucang	1	39.0393	118	0	0
8	13	Otolemur_garnettii	1	39.0393	118	0	0
9	35	36	0	23.3	118	0	0
10	36	25	0	0.06	118	0	0
11	25	Propithecus_coquereli	1	35.94	118	0	0
12	25	Microcebus_murinus	1	35.94	118	1	0
13	36	37	0	16.27	118	1	0
14	37	Lemur_catta	1	19.73	118	0	0
15	37	Eulemur_rufifrons	1	19.73	118	0	0
16	71	77	0	5.15492	118	0	0
17	77	97	0	25.7	118	0	0
18	97	51	0	25.0165	118	0	0
19	51	34	0	1.48348	118	0	0
20	34	Aotus_nancymaae	1	16.4	118	0	0
21	34	Callithrix_jacchus	1	16.4	118	0	0
22	51	33	0	2.48348	118	0	0
23	33	43	0	9.22	118	0	0
24	43	Cebus_imitator	1	6.18	118	0	0
25	43	Sapajus_apella	1	6.18	118	0	0
26	33	Saimiri_boliviensis	1	15.2967	118	0	0
27	97	98	0	14.08	118	0	0
28	98	63	0	9.36286	118	0	0
29	63	49	0	10.924	118	0	0
30	49	50	0	1.12418	118	0	0
31	50	Symphalangus_syndactylus	1	7.409	118	0	0
32	50	Hylobates_moloch	1	7.409	118	0	0
33	49	Nomascus_leucogenys	1	8.53318	118	0	0
34	63	48	0	4.25714	118	0	0
35	48	60	0	6.6	118	0	0
36	60	Gorilla_gorilla	1	8.6	118	0	0
37	60	57	0	2.2	118	0	0
38	57	Homo_sapiens	1	6.4	118	0	0
39	57	Pan_paniscus	1	6.4	118	0	0
40	48	56	0	11.09	118	0	0
41	56	Pongo_pygmaeus	1	4.11	118	0	0
42	56	Pongo_abelii	1	4.11	118	0	0
43	98	78	0	11.065	118	0	0
44	78	82	0	5.42784	118	0	0
45	82	Chlorocebus_sabaeus	1	12.3272	118	0	0
46	82	83	0	1.87316	118	0	0
47	83	73	0	2.954	118	0	0
48	73	47	0	2.98	118	0	0
49	47	Papio_anubis	1	4.52	118	0	0
50	47	Theropithecus_gelada	1	4.52	118	0	0
51	73	68	0	2.7663	118	0	0
52	68	Mandrillus_leucophaeus	1	4.7337	118	0	0
53	68	Cercocebus_atys	1	4.7337	118	0	0
54	83	87	0	5.95678	118	0	0
55	87	84	0	0.2888	118	0	0
56	84	Macaca_thibetana	1	4.20842	118	0	0
57	84	72	0	0.89101	118	0	0
58	72	Macaca_mulatta	1	3.31741	118	0	0
59	72	Macaca_fascicularis	1	3.31741	118	0	0
60	87	Macaca_nemestrina	1	4.49722	118	0	0
61	78	92	0	4.96845	118	0	0
62	92	79	0	2.67772	118	0	0
63	79	Trachypithecus_francoisi	1	10.1088	118	0	0
64	79	80	0	7.91883	118	0	0
65	80	Rhinopithecus_roxellana	1	2.19	118	0	0
66	80	Rhinopithecus_bieti	1	2.19	118	0	0
67	92	94	0	2.43155	118	0	0
68	94	Piliocolobus_tephrosceles	1	10.355	118	0	0
69	94	Colobus_angolensis	1	10.355	118	0	0
70	77	Carlito_syrichta	1	68.6	118	0	0
71	INTERNAL	Tupaia_chinensis	1	84.73	118	0	0
0	INTERNAL	67	0	5.3653	119	0	0
1	67	14	0	59.5647	119	0	0
