Type,Num_Taxa,Taxa
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Grammomys_surdaster', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus');('Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Sciurus_carolinensis', 'Urocitellus_parryii')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Meriones_unguiculatus',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Mus_caroli',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Cricetulus_griseus', 'Mesocricetus_auratus', 'Phodopus_roborovskii')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Mus_pahari',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Onychomys_torridus', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Mastomys_coucha',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Grammomys_surdaster', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Fukomys_damarensis', 'Heterocephalus_glaber')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Arvicanthis_niloticus', 'Grammomys_surdaster')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Peromyscus_eremicus',)"
Shared,2,"('Acomys_russatus', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Nannospalax_galili', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Alexandromys_fortis', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Myodes_glareolus', 'Onychomys_torridus', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Onychomys_torridus',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Ictidomys_tridecemlineatus',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Marmota_marmota',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Marmota_monax',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Peromyscus_californicus',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Peromyscus_californicus', 'Peromyscus_eremicus')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Mesocricetus_auratus',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Grammomys_surdaster', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Onychomys_torridus', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus');('Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Nannospalax_galili', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Sciurus_carolinensis', 'Urocitellus_parryii')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Nannospalax_galili',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis');('Urocitellus_parryii',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Microtus_ochrogaster', 'Microtus_oregoni')"
Shared,2,"('Acomys_russatus', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Grammomys_surdaster', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Psammomys_obesus', 'Rattus_norvegicus');('Alexandromys_fortis', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Sciurus_carolinensis', 'Urocitellus_parryii')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Rattus_norvegicus',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Dipodomys_merriami', 'Dipodomys_ordii')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');()"
