branch	parent	child	child_is_tip	branch_length	site	nt_distance	is_multi_hit
1	13	Equus_caballus	1	11.1	232	0	0
2	13	14	0	8.32	232	0	0
3	14	Equus_asinus	1	2.78	232	0	0
4	14	Equus_quagga	1	2.78	232	0	0
5	INTERNAL	25	0	40.1665	232	0	0
6	25	Ceratotherium_simum	1	15.2135	232	0	0
7	25	Diceros_bicornis	1	15.2135	232	0	0
0	INTERNAL	13	0	44.28	233	0	0
1	13	Equus_caballus	1	11.1	233	0	0
2	13	14	0	8.32	233	0	0
3	14	Equus_asinus	1	2.78	233	1	0
4	14	Equus_quagga	1	2.78	233	0	0
5	INTERNAL	25	0	40.1665	233	1	0
6	25	Ceratotherium_simum	1	15.2135	233	1	0
7	25	Diceros_bicornis	1	15.2135	233	0	0
0	INTERNAL	13	0	44.28	234	0	0
1	13	Equus_caballus	1	11.1	234	0	0
2	13	14	0	8.32	234	0	0
3	14	Equus_asinus	1	2.78	234	0	0
4	14	Equus_quagga	1	2.78	234	0	0
5	INTERNAL	25	0	40.1665	234	0	0
6	25	Ceratotherium_simum	1	15.2135	234	0	0
7	25	Diceros_bicornis	1	15.2135	234	0	0
0	INTERNAL	13	0	44.28	235	1	0
1	13	Equus_caballus	1	11.1	235	0	0
2	13	14	0	8.32	235	0	0
3	14	Equus_asinus	1	2.78	235	0	0
4	14	Equus_quagga	1	2.78	235	0	0
5	INTERNAL	25	0	40.1665	235	0	0
6	25	Ceratotherium_simum	1	15.2135	235	0	0
7	25	Diceros_bicornis	1	15.2135	235	0	0
0	INTERNAL	13	0	44.28	236	1	0
1	13	Equus_caballus	1	11.1	236	0	0
2	13	14	0	8.32	236	0	0
3	14	Equus_asinus	1	2.78	236	0	0
4	14	Equus_quagga	1	2.78	236	0	0
5	INTERNAL	25	0	40.1665	236	0	0
6	25	Ceratotherium_simum	1	15.2135	236	0	0
7	25	Diceros_bicornis	1	15.2135	236	0	0
0	INTERNAL	13	0	44.28	237	0	0
1	13	Equus_caballus	1	11.1	237	0	0
2	13	14	0	8.32	237	0	0
3	14	Equus_asinus	1	2.78	237	0	0
4	14	Equus_quagga	1	2.78	237	0	0
5	INTERNAL	25	0	40.1665	237	0	0
6	25	Ceratotherium_simum	1	15.2135	237	0	0
7	25	Diceros_bicornis	1	15.2135	237	0	0
0	INTERNAL	13	0	44.28	238	0	0
1	13	Equus_caballus	1	11.1	238	0	0
2	13	14	0	8.32	238	0	0
3	14	Equus_asinus	1	2.78	238	0	0
4	14	Equus_quagga	1	2.78	238	0	0
5	INTERNAL	25	0	40.1665	238	0	0
6	25	Ceratotherium_simum	1	15.2135	238	0	0
7	25	Diceros_bicornis	1	15.2135	238	0	0
0	INTERNAL	13	0	44.28	239	0	0
1	13	Equus_caballus	1	11.1	239	0	0
2	13	14	0	8.32	239	0	0
3	14	Equus_asinus	1	2.78	239	0	0
4	14	Equus_quagga	1	2.78	239	0	0
5	INTERNAL	25	0	40.1665	239	0	0
6	25	Ceratotherium_simum	1	15.2135	239	0	0
7	25	Diceros_bicornis	1	15.2135	239	0	0
0	INTERNAL	13	0	44.28	240	0	0
1	13	Equus_caballus	1	11.1	240	0	0
2	13	14	0	8.32	240	0	0
3	14	Equus_asinus	1	2.78	240	0	0
4	14	Equus_quagga	1	2.78	240	0	0
5	INTERNAL	25	0	40.1665	240	0	0
6	25	Ceratotherium_simum	1	15.2135	240	1	0
7	25	Diceros_bicornis	1	15.2135	240	0	0
0	INTERNAL	13	0	44.28	241	0	0
1	13	Equus_caballus	1	11.1	241	0	0
2	13	14	0	8.32	241	0	0
3	14	Equus_asinus	1	2.78	241	0	0
4	14	Equus_quagga	1	2.78	241	0	0
5	INTERNAL	25	0	40.1665	241	0	0
6	25	Ceratotherium_simum	1	15.2135	241	0	0
7	25	Diceros_bicornis	1	15.2135	241	0	0
0	INTERNAL	13	0	44.28	242	0	0
1	13	Equus_caballus	1	11.1	242	0	0
2	13	14	0	8.32	242	0	0
3	14	Equus_asinus	1	2.78	242	0	0
4	14	Equus_quagga	1	2.78	242	0	0
5	INTERNAL	25	0	40.1665	242	0	0
6	25	Ceratotherium_simum	1	15.2135	242	0	0
7	25	Diceros_bicornis	1	15.2135	242	0	0
0	INTERNAL	13	0	44.28	243	0	0
1	13	Equus_caballus	1	11.1	243	0	0
2	13	14	0	8.32	243	0	0
3	14	Equus_asinus	1	2.78	243	0	0
4	14	Equus_quagga	1	2.78	243	0	0
5	INTERNAL	25	0	40.1665	243	0	0
6	25	Ceratotherium_simum	1	15.2135	243	0	0
7	25	Diceros_bicornis	1	15.2135	243	0	0
0	INTERNAL	13	0	44.28	244	0	0
1	13	Equus_caballus	1	11.1	244	0	0
2	13	14	0	8.32	244	0	0
3	14	Equus_asinus	1	2.78	244	0	0
4	14	Equus_quagga	1	2.78	244	0	0
5	INTERNAL	25	0	40.1665	244	0	0
6	25	Ceratotherium_simum	1	15.2135	244	0	0
7	25	Diceros_bicornis	1	15.2135	244	0	0
0	INTERNAL	13	0	44.28	245	0	0
1	13	Equus_caballus	1	11.1	245	0	0
2	13	14	0	8.32	245	0	0
3	14	Equus_asinus	1	2.78	245	0	0
4	14	Equus_quagga	1	2.78	245	0	0
5	INTERNAL	25	0	40.1665	245	1	0
6	25	Ceratotherium_simum	1	15.2135	245	0	0
7	25	Diceros_bicornis	1	15.2135	245	0	0
0	INTERNAL	13	0	44.28	246	0	0
1	13	Equus_caballus	1	11.1	246	0	0
2	13	14	0	8.32	246	0	0
3	14	Equus_asinus	1	2.78	246	0	0
4	14	Equus_quagga	1	2.78	246	0	0
5	INTERNAL	25	0	40.1665	246	1	0
6	25	Ceratotherium_simum	1	15.2135	246	0	0
7	25	Diceros_bicornis	1	15.2135	246	0	0
0	INTERNAL	13	0	44.28	247	0	0
1	13	Equus_caballus	1	11.1	247	0	0
2	13	14	0	8.32	247	0	0
3	14	Equus_asinus	1	2.78	247	0	0
4	14	Equus_quagga	1	2.78	247	0	0
5	INTERNAL	25	0	40.1665	247	0	0
6	25	Ceratotherium_simum	1	15.2135	247	0	0
7	25	Diceros_bicornis	1	15.2135	247	0	0
0	INTERNAL	13	0	44.28	248	0	0
1	13	Equus_caballus	1	11.1	248	0	0
2	13	14	0	8.32	248	0	0
3	14	Equus_asinus	1	2.78	248	0	0
4	14	Equus_quagga	1	2.78	248	0	0
5	INTERNAL	25	0	40.1665	248	0	0
6	25	Ceratotherium_simum	1	15.2135	248	0	0
7	25	Diceros_bicornis	1	15.2135	248	0	0
0	INTERNAL	13	0	44.28	249	0	0
1	13	Equus_caballus	1	11.1	249	0	0
2	13	14	0	8.32	249	0	0
3	14	Equus_asinus	1	2.78	249	0	0
4	14	Equus_quagga	1	2.78	249	0	0
5	INTERNAL	25	0	40.1665	249	0	0
6	25	Ceratotherium_simum	1	15.2135	249	0	0
7	25	Diceros_bicornis	1	15.2135	249	0	0
0	INTERNAL	13	0	44.28	250	0	0
1	13	Equus_caballus	1	11.1	250	0	0
2	13	14	0	8.32	250	0	0
3	14	Equus_asinus	1	2.78	250	0	0
4	14	Equus_quagga	1	2.78	250	0	0
5	INTERNAL	25	0	40.1665	250	0	0
6	25	Ceratotherium_simum	1	15.2135	250	0	0
7	25	Diceros_bicornis	1	15.2135	250	0	0
0	INTERNAL	13	0	44.28	251	0	0
1	13	Equus_caballus	1	11.1	251	0	0
2	13	14	0	8.32	251	0	0
3	14	Equus_asinus	1	2.78	251	0	0
4	14	Equus_quagga	1	2.78	251	0	0
5	INTERNAL	25	0	40.1665	251	0	0
6	25	Ceratotherium_simum	1	15.2135	251	0	0
7	25	Diceros_bicornis	1	15.2135	251	0	0
0	INTERNAL	13	0	44.28	252	0	0
1	13	Equus_caballus	1	11.1	252	0	0
2	13	14	0	8.32	252	0	0
3	14	Equus_asinus	1	2.78	252	0	0
4	14	Equus_quagga	1	2.78	252	0	0
5	INTERNAL	25	0	40.1665	252	2	1
6	25	Ceratotherium_simum	1	15.2135	252	0	0
7	25	Diceros_bicornis	1	15.2135	252	0	0
0	INTERNAL	13	0	44.28	253	0	0
1	13	Equus_caballus	1	11.1	253	0	0
2	13	14	0	8.32	253	1	0
3	14	Equus_asinus	1	2.78	253	0	0
4	14	Equus_quagga	1	2.78	253	0	0
5	INTERNAL	25	0	40.1665	253	0	0
6	25	Ceratotherium_simum	1	15.2135	253	0	0
7	25	Diceros_bicornis	1	15.2135	253	0	0
0	INTERNAL	13	0	44.28	254	0	0
1	13	Equus_caballus	1	11.1	254	0	0
2	13	14	0	8.32	254	1	0
3	14	Equus_asinus	1	2.78	254	0	0
4	14	Equus_quagga	1	2.78	254	0	0
5	INTERNAL	25	0	40.1665	254	0	0
6	25	Ceratotherium_simum	1	15.2135	254	0	0
7	25	Diceros_bicornis	1	15.2135	254	0	0
0	INTERNAL	13	0	44.28	255	0	0
1	13	Equus_caballus	1	11.1	255	0	0
2	13	14	0	8.32	255	0	0
3	14	Equus_asinus	1	2.78	255	0	0
4	14	Equus_quagga	1	2.78	255	0	0
5	INTERNAL	25	0	40.1665	255	0	0
6	25	Ceratotherium_simum	1	15.2135	255	0	0
7	25	Diceros_bicornis	1	15.2135	255	0	0
0	INTERNAL	13	0	44.28	256	0	0
1	13	Equus_caballus	1	11.1	256	0	0
2	13	14	0	8.32	256	0	0
3	14	Equus_asinus	1	2.78	256	0	0
4	14	Equus_quagga	1	2.78	256	0	0
5	INTERNAL	25	0	40.1665	256	0	0
6	25	Ceratotherium_simum	1	15.2135	256	0	0
7	25	Diceros_bicornis	1	15.2135	256	0	0
0	INTERNAL	13	0	44.28	257	0	0
1	13	Equus_caballus	1	11.1	257	0	0
2	13	14	0	8.32	257	1	0
3	14	Equus_asinus	1	2.78	257	0	0
4	14	Equus_quagga	1	2.78	257	0	0
5	INTERNAL	25	0	40.1665	257	0	0
6	25	Ceratotherium_simum	1	15.2135	257	0	0
7	25	Diceros_bicornis	1	15.2135	257	0	0
0	INTERNAL	13	0	44.28	258	0	0
1	13	Equus_caballus	1	11.1	258	0	0
2	13	14	0	8.32	258	0	0
3	14	Equus_asinus	1	2.78	258	0	0
4	14	Equus_quagga	1	2.78	258	0	0
5	INTERNAL	25	0	40.1665	258	0	0
6	25	Ceratotherium_simum	1	15.2135	258	0	0
7	25	Diceros_bicornis	1	15.2135	258	0	0
0	INTERNAL	13	0	44.28	259	0	0
1	13	Equus_caballus	1	11.1	259	0	0
2	13	14	0	8.32	259	0	0
3	14	Equus_asinus	1	2.78	259	0	0
4	14	Equus_quagga	1	2.78	259	0	0
5	INTERNAL	25	0	40.1665	259	0	0
6	25	Ceratotherium_simum	1	15.2135	259	0	0
7	25	Diceros_bicornis	1	15.2135	259	0	0
0	INTERNAL	13	0	44.28	260	0	0
1	13	Equus_caballus	1	11.1	260	0	0
2	13	14	0	8.32	260	0	0
3	14	Equus_asinus	1	2.78	260	0	0
4	14	Equus_quagga	1	2.78	260	0	0
5	INTERNAL	25	0	40.1665	260	0	0
6	25	Ceratotherium_simum	1	15.2135	260	0	0
7	25	Diceros_bicornis	1	15.2135	260	0	0
0	INTERNAL	13	0	44.28	261	0	0
1	13	Equus_caballus	1	11.1	261	0	0
2	13	14	0	8.32	261	0	0
3	14	Equus_asinus	1	2.78	261	0	0
4	14	Equus_quagga	1	2.78	261	0	0
5	INTERNAL	25	0	40.1665	261	1	0
6	25	Ceratotherium_simum	1	15.2135	261	0	0
7	25	Diceros_bicornis	1	15.2135	261	0	0
0	INTERNAL	13	0	44.28	262	0	0
1	13	Equus_caballus	1	11.1	262	0	0
2	13	14	0	8.32	262	0	0
3	14	Equus_asinus	1	2.78	262	0	0
4	14	Equus_quagga	1	2.78	262	0	0
5	INTERNAL	25	0	40.1665	262	0	0
6	25	Ceratotherium_simum	1	15.2135	262	0	0
7	25	Diceros_bicornis	1	15.2135	262	0	0
0	INTERNAL	13	0	44.28	263	0	0
1	13	Equus_caballus	1	11.1	263	0	0
2	13	14	0	8.32	263	0	0
3	14	Equus_asinus	1	2.78	263	0	0
4	14	Equus_quagga	1	2.78	263	0	0
5	INTERNAL	25	0	40.1665	263	0	0
6	25	Ceratotherium_simum	1	15.2135	263	0	0
7	25	Diceros_bicornis	1	15.2135	263	0	0
0	INTERNAL	13	0	44.28	264	0	0
1	13	Equus_caballus	1	11.1	264	0	0
2	13	14	0	8.32	264	0	0
3	14	Equus_asinus	1	2.78	264	0	0
4	14	Equus_quagga	1	2.78	264	0	0
5	INTERNAL	25	0	40.1665	264	0	0
6	25	Ceratotherium_simum	1	15.2135	264	0	0
7	25	Diceros_bicornis	1	15.2135	264	0	0
0	INTERNAL	13	0	44.28	265	0	0
1	13	Equus_caballus	1	11.1	265	0	0
2	13	14	0	8.32	265	0	0
3	14	Equus_asinus	1	2.78	265	0	0
4	14	Equus_quagga	1	2.78	265	0	0
5	INTERNAL	25	0	40.1665	265	0	0
6	25	Ceratotherium_simum	1	15.2135	265	0	0
7	25	Diceros_bicornis	1	15.2135	265	0	0
0	INTERNAL	13	0	44.28	266	0	0
1	13	Equus_caballus	1	11.1	266	0	0
2	13	14	0	8.32	266	0	0
3	14	Equus_asinus	1	2.78	266	0	0
4	14	Equus_quagga	1	2.78	266	0	0
5	INTERNAL	25	0	40.1665	266	0	0
6	25	Ceratotherium_simum	1	15.2135	266	0	0
7	25	Diceros_bicornis	1	15.2135	266	0	0
0	INTERNAL	13	0	44.28	267	0	0
1	13	Equus_caballus	1	11.1	267	0	0
2	13	14	0	8.32	267	0	0
3	14	Equus_asinus	1	2.78	267	0	0
4	14	Equus_quagga	1	2.78	267	0	0
5	INTERNAL	25	0	40.1665	267	0	0
6	25	Ceratotherium_simum	1	15.2135	267	0	0
7	25	Diceros_bicornis	1	15.2135	267	0	0
0	INTERNAL	13	0	44.28	268	0	0
1	13	Equus_caballus	1	11.1	268	0	0
2	13	14	0	8.32	268	0	0
3	14	Equus_asinus	1	2.78	268	0	0
4	14	Equus_quagga	1	2.78	268	0	0
5	INTERNAL	25	0	40.1665	268	0	0
6	25	Ceratotherium_simum	1	15.2135	268	0	0
7	25	Diceros_bicornis	1	15.2135	268	0	0
0	INTERNAL	13	0	44.28	269	0	0
1	13	Equus_caballus	1	11.1	269	0	0
2	13	14	0	8.32	269	0	0
3	14	Equus_asinus	1	2.78	269	0	0
4	14	Equus_quagga	1	2.78	269	0	0
5	INTERNAL	25	0	40.1665	269	0	0
6	25	Ceratotherium_simum	1	15.2135	269	0	0
7	25	Diceros_bicornis	1	15.2135	269	0	0
0	INTERNAL	13	0	44.28	270	0	0
1	13	Equus_caballus	1	11.1	270	0	0
2	13	14	0	8.32	270	0	0
3	14	Equus_asinus	1	2.78	270	0	0
4	14	Equus_quagga	1	2.78	270	0	0
5	INTERNAL	25	0	40.1665	270	0	0
6	25	Ceratotherium_simum	1	15.2135	270	0	0
7	25	Diceros_bicornis	1	15.2135	270	0	0
0	INTERNAL	13	0	44.28	271	0	0
1	13	Equus_caballus	1	11.1	271	0	0
2	13	14	0	8.32	271	0	0
3	14	Equus_asinus	1	2.78	271	0	0
4	14	Equus_quagga	1	2.78	271	0	0
5	INTERNAL	25	0	40.1665	271	0	0
6	25	Ceratotherium_simum	1	15.2135	271	0	0
7	25	Diceros_bicornis	1	15.2135	271	0	0
0	INTERNAL	13	0	44.28	272	1	0
1	13	Equus_caballus	1	11.1	272	0	0
2	13	14	0	8.32	272	0	0
3	14	Equus_asinus	1	2.78	272	0	0
4	14	Equus_quagga	1	2.78	272	0	0
5	INTERNAL	25	0	40.1665	272	0	0
6	25	Ceratotherium_simum	1	15.2135	272	0	0
7	25	Diceros_bicornis	1	15.2135	272	0	0
0	INTERNAL	13	0	44.28	273	0	0
1	13	Equus_caballus	1	11.1	273	0	0
2	13	14	0	8.32	273	0	0
3	14	Equus_asinus	1	2.78	273	0	0
4	14	Equus_quagga	1	2.78	273	0	0
5	INTERNAL	25	0	40.1665	273	0	0
6	25	Ceratotherium_simum	1	15.2135	273	0	0
7	25	Diceros_bicornis	1	15.2135	273	0	0
0	INTERNAL	13	0	44.28	274	0	0
1	13	Equus_caballus	1	11.1	274	0	0
2	13	14	0	8.32	274	0	0
3	14	Equus_asinus	1	2.78	274	0	0
4	14	Equus_quagga	1	2.78	274	0	0
5	INTERNAL	25	0	40.1665	274	0	0
6	25	Ceratotherium_simum	1	15.2135	274	0	0
7	25	Diceros_bicornis	1	15.2135	274	0	0
0	INTERNAL	13	0	44.28	275	0	0
1	13	Equus_caballus	1	11.1	275	0	0
2	13	14	0	8.32	275	0	0
3	14	Equus_asinus	1	2.78	275	0	0
4	14	Equus_quagga	1	2.78	275	0	0
5	INTERNAL	25	0	40.1665	275	0	0
6	25	Ceratotherium_simum	1	15.2135	275	0	0
7	25	Diceros_bicornis	1	15.2135	275	0	0
0	INTERNAL	13	0	44.28	276	0	0
1	13	Equus_caballus	1	11.1	276	0	0
2	13	14	0	8.32	276	0	0
3	14	Equus_asinus	1	2.78	276	0	0
4	14	Equus_quagga	1	2.78	276	0	0
5	INTERNAL	25	0	40.1665	276	0	0
6	25	Ceratotherium_simum	1	15.2135	276	0	0
7	25	Diceros_bicornis	1	15.2135	276	0	0
0	INTERNAL	13	0	44.28	277	0	0
1	13	Equus_caballus	1	11.1	277	0	0
2	13	14	0	8.32	277	0	0
3	14	Equus_asinus	1	2.78	277	0	0
4	14	Equus_quagga	1	2.78	277	0	0
5	INTERNAL	25	0	40.1665	277	0	0
6	25	Ceratotherium_simum	1	15.2135	277	0	0
7	25	Diceros_bicornis	1	15.2135	277	0	0
0	INTERNAL	13	0	44.28	278	0	0
1	13	Equus_caballus	1	11.1	278	0	0
2	13	14	0	8.32	278	0	0
3	14	Equus_asinus	1	2.78	278	0	0
4	14	Equus_quagga	1	2.78	278	0	0
5	INTERNAL	25	0	40.1665	278	0	0
6	25	Ceratotherium_simum	1	15.2135	278	0	0
7	25	Diceros_bicornis	1	15.2135	278	0	0
0	INTERNAL	13	0	44.28	279	0	0
1	13	Equus_caballus	1	11.1	279	0	0
2	13	14	0	8.32	279	0	0
3	14	Equus_asinus	1	2.78	279	0	0
4	14	Equus_quagga	1	2.78	279	0	0
5	INTERNAL	25	0	40.1665	279	0	0
6	25	Ceratotherium_simum	1	15.2135	279	0	0
7	25	Diceros_bicornis	1	15.2135	279	0	0
0	INTERNAL	13	0	44.28	280	0	0
1	13	Equus_caballus	1	11.1	280	0	0
2	13	14	0	8.32	280	0	0
3	14	Equus_asinus	1	2.78	280	0	0
4	14	Equus_quagga	1	2.78	280	0	0
5	INTERNAL	25	0	40.1665	280	0	0
6	25	Ceratotherium_simum	1	15.2135	280	0	0
7	25	Diceros_bicornis	1	15.2135	280	0	0
0	INTERNAL	13	0	44.28	281	0	0
1	13	Equus_caballus	1	11.1	281	0	0
2	13	14	0	8.32	281	0	0
3	14	Equus_asinus	1	2.78	281	0	0
4	14	Equus_quagga	1	2.78	281	0	0
5	INTERNAL	25	0	40.1665	281	0	0
6	25	Ceratotherium_simum	1	15.2135	281	0	0
7	25	Diceros_bicornis	1	15.2135	281	0	0
0	INTERNAL	13	0	44.28	282	0	0
1	13	Equus_caballus	1	11.1	282	0	0
2	13	14	0	8.32	282	0	0
3	14	Equus_asinus	1	2.78	282	0	0
4	14	Equus_quagga	1	2.78	282	0	0
5	INTERNAL	25	0	40.1665	282	0	0
6	25	Ceratotherium_simum	1	15.2135	282	0	0
7	25	Diceros_bicornis	1	15.2135	282	0	0
0	INTERNAL	13	0	44.28	283	1	0
1	13	Equus_caballus	1	11.1	283	0	0
2	13	14	0	8.32	283	0	0
3	14	Equus_asinus	1	2.78	283	0	0
4	14	Equus_quagga	1	2.78	283	0	0
5	INTERNAL	25	0	40.1665	283	0	0
6	25	Ceratotherium_simum	1	15.2135	283	0	0
7	25	Diceros_bicornis	1	15.2135	283	0	0
0	INTERNAL	13	0	44.28	284	0	0
1	13	Equus_caballus	1	11.1	284	0	0
2	13	14	0	8.32	284	0	0
3	14	Equus_asinus	1	2.78	284	0	0
4	14	Equus_quagga	1	2.78	284	0	0
5	INTERNAL	25	0	40.1665	284	0	0
6	25	Ceratotherium_simum	1	15.2135	284	0	0
7	25	Diceros_bicornis	1	15.2135	284	0	0
0	INTERNAL	13	0	44.28	285	0	0
1	13	Equus_caballus	1	11.1	285	0	0
2	13	14	0	8.32	285	0	0
3	14	Equus_asinus	1	2.78	285	0	0
4	14	Equus_quagga	1	2.78	285	1	0
5	INTERNAL	25	0	40.1665	285	0	0
6	25	Ceratotherium_simum	1	15.2135	285	0	0
7	25	Diceros_bicornis	1	15.2135	285	0	0
0	INTERNAL	13	0	44.28	286	0	0
1	13	Equus_caballus	1	11.1	286	0	0
2	13	14	0	8.32	286	0	0
3	14	Equus_asinus	1	2.78	286	0	0
4	14	Equus_quagga	1	2.78	286	0	0
5	INTERNAL	25	0	40.1665	286	0	0
6	25	Ceratotherium_simum	1	15.2135	286	0	0
7	25	Diceros_bicornis	1	15.2135	286	0	0
0	INTERNAL	13	0	44.28	287	0	0
1	13	Equus_caballus	1	11.1	287	0	0
2	13	14	0	8.32	287	0	0
3	14	Equus_asinus	1	2.78	287	0	0
4	14	Equus_quagga	1	2.78	287	0	0
5	INTERNAL	25	0	40.1665	287	0	0
6	25	Ceratotherium_simum	1	15.2135	287	0	0
7	25	Diceros_bicornis	1	15.2135	287	0	0
0	INTERNAL	13	0	44.28	288	0	0
1	13	Equus_caballus	1	11.1	288	0	0
2	13	14	0	8.32	288	0	0
3	14	Equus_asinus	1	2.78	288	0	0
4	14	Equus_quagga	1	2.78	288	0	0
5	INTERNAL	25	0	40.1665	288	0	0
6	25	Ceratotherium_simum	1	15.2135	288	0	0
7	25	Diceros_bicornis	1	15.2135	288	1	0
0	INTERNAL	13	0	44.28	289	0	0
1	13	Equus_caballus	1	11.1	289	0	0
2	13	14	0	8.32	289	0	0
3	14	Equus_asinus	1	2.78	289	0	0
4	14	Equus_quagga	1	2.78	289	0	0
5	INTERNAL	25	0	40.1665	289	1	0
6	25	Ceratotherium_simum	1	15.2135	289	0	0
7	25	Diceros_bicornis	1	15.2135	289	0	0
0	INTERNAL	13	0	44.28	290	0	0
1	13	Equus_caballus	1	11.1	290	0	0
2	13	14	0	8.32	290	0	0
3	14	Equus_asinus	1	2.78	290	0	0
4	14	Equus_quagga	1	2.78	290	0	0
5	INTERNAL	25	0	40.1665	290	0	0
6	25	Ceratotherium_simum	1	15.2135	290	0	0
7	25	Diceros_bicornis	1	15.2135	290	0	0
0	INTERNAL	13	0	44.28	291	0	0
1	13	Equus_caballus	1	11.1	291	0	0
2	13	14	0	8.32	291	0	0
3	14	Equus_asinus	1	2.78	291	0	0
4	14	Equus_quagga	1	2.78	291	0	0
5	INTERNAL	25	0	40.1665	291	0	0
6	25	Ceratotherium_simum	1	15.2135	291	0	0
7	25	Diceros_bicornis	1	15.2135	291	0	0
0	INTERNAL	13	0	44.28	292	0	0
1	13	Equus_caballus	1	11.1	292	0	0
2	13	14	0	8.32	292	0	0
3	14	Equus_asinus	1	2.78	292	0	0
4	14	Equus_quagga	1	2.78	292	0	0
5	INTERNAL	25	0	40.1665	292	1	0
6	25	Ceratotherium_simum	1	15.2135	292	0	0
7	25	Diceros_bicornis	1	15.2135	292	0	0
0	INTERNAL	13	0	44.28	293	0	0
1	13	Equus_caballus	1	11.1	293	0	0
2	13	14	0	8.32	293	0	0
3	14	Equus_asinus	1	2.78	293	0	0
4	14	Equus_quagga	1	2.78	293	0	0
5	INTERNAL	25	0	40.1665	293	0	0
6	25	Ceratotherium_simum	1	15.2135	293	0	0
7	25	Diceros_bicornis	1	15.2135	293	0	0
0	INTERNAL	13	0	44.28	294	0	0
1	13	Equus_caballus	1	11.1	294	0	0
2	13	14	0	8.32	294	0	0
3	14	Equus_asinus	1	2.78	294	0	0
4	14	Equus_quagga	1	2.78	294	0	0
5	INTERNAL	25	0	40.1665	294	0	0
6	25	Ceratotherium_simum	1	15.2135	294	0	0
7	25	Diceros_bicornis	1	15.2135	294	0	0
0	INTERNAL	13	0	44.28	295	1	0
1	13	Equus_caballus	1	11.1	295	0	0
2	13	14	0	8.32	295	0	0
3	14	Equus_asinus	1	2.78	295	0	0
4	14	Equus_quagga	1	2.78	295	0	0
5	INTERNAL	25	0	40.1665	295	0	0
6	25	Ceratotherium_simum	1	15.2135	295	0	0
7	25	Diceros_bicornis	1	15.2135	295	0	0
0	INTERNAL	13	0	44.28	296	0	0
1	13	Equus_caballus	1	11.1	296	0	0
2	13	14	0	8.32	296	0	0
3	14	Equus_asinus	1	2.78	296	0	0
4	14	Equus_quagga	1	2.78	296	0	0
5	INTERNAL	25	0	40.1665	296	0	0
6	25	Ceratotherium_simum	1	15.2135	296	0	0
7	25	Diceros_bicornis	1	15.2135	296	0	0
0	INTERNAL	13	0	44.28	297	0	0
1	13	Equus_caballus	1	11.1	297	0	0
2	13	14	0	8.32	297	0	0
3	14	Equus_asinus	1	2.78	297	0	0
4	14	Equus_quagga	1	2.78	297	0	0
5	INTERNAL	25	0	40.1665	297	0	0
6	25	Ceratotherium_simum	1	15.2135	297	0	0
7	25	Diceros_bicornis	1	15.2135	297	0	0
0	INTERNAL	13	0	44.28	298	0	0
1	13	Equus_caballus	1	11.1	298	0	0
2	13	14	0	8.32	298	0	0
3	14	Equus_asinus	1	2.78	298	0	0
4	14	Equus_quagga	1	2.78	298	0	0
5	INTERNAL	25	0	40.1665	298	0	0
6	25	Ceratotherium_simum	1	15.2135	298	0	0
7	25	Diceros_bicornis	1	15.2135	298	0	0
0	INTERNAL	13	0	44.28	299	0	0
1	13	Equus_caballus	1	11.1	299	0	0
2	13	14	0	8.32	299	0	0
3	14	Equus_asinus	1	2.78	299	0	0
4	14	Equus_quagga	1	2.78	299	0	0
5	INTERNAL	25	0	40.1665	299	0	0
6	25	Ceratotherium_simum	1	15.2135	299	0	0
7	25	Diceros_bicornis	1	15.2135	299	0	0
0	INTERNAL	13	0	44.28	300	0	0
1	13	Equus_caballus	1	11.1	300	0	0
2	13	14	0	8.32	300	0	0
3	14	Equus_asinus	1	2.78	300	0	0
4	14	Equus_quagga	1	2.78	300	0	0
5	INTERNAL	25	0	40.1665	300	0	0
6	25	Ceratotherium_simum	1	15.2135	300	0	0
7	25	Diceros_bicornis	1	15.2135	300	0	0
0	INTERNAL	13	0	44.28	301	0	0
1	13	Equus_caballus	1	11.1	301	0	0
2	13	14	0	8.32	301	0	0
3	14	Equus_asinus	1	2.78	301	0	0
4	14	Equus_quagga	1	2.78	301	0	0
5	INTERNAL	25	0	40.1665	301	0	0
6	25	Ceratotherium_simum	1	15.2135	301	0	0
7	25	Diceros_bicornis	1	15.2135	301	0	0
0	INTERNAL	13	0	44.28	302	1	0
1	13	Equus_caballus	1	11.1	302	0	0
2	13	14	0	8.32	302	0	0
3	14	Equus_asinus	1	2.78	302	0	0
4	14	Equus_quagga	1	2.78	302	0	0
5	INTERNAL	25	0	40.1665	302	0	0
6	25	Ceratotherium_simum	1	15.2135	302	0	0
7	25	Diceros_bicornis	1	15.2135	302	0	0
0	INTERNAL	13	0	44.28	303	0	0
1	13	Equus_caballus	1	11.1	303	0	0
2	13	14	0	8.32	303	0	0
3	14	Equus_asinus	1	2.78	303	0	0
4	14	Equus_quagga	1	2.78	303	0	0
5	INTERNAL	25	0	40.1665	303	0	0
6	25	Ceratotherium_simum	1	15.2135	303	0	0
7	25	Diceros_bicornis	1	15.2135	303	0	0
0	INTERNAL	13	0	44.28	304	0	0
1	13	Equus_caballus	1	11.1	304	0	0
2	13	14	0	8.32	304	0	0
3	14	Equus_asinus	1	2.78	304	0	0
4	14	Equus_quagga	1	2.78	304	0	0
5	INTERNAL	25	0	40.1665	304	0	0
