foreground_id	foreground_kind	foreground_label	foreground_species_status	foreground_descendants	foreground_ids	variant	codon_freq	model	lnL	np	AIC	foreground_dN	foreground_dS	foreground_omega	BEB_sites_ge_0.95	BEB_sites_ge_0.99	foreground_min_informative_codons	status	job_dir	background_omega	foreground_omega_vector	omega_shift_from_background	branch_shift_LRT	branch_shift_p	foreground_vs_neutral_LRT	foreground_vs_neutral_p	branch_site_LRT	branch_site_p_chi1	branch_site_p_mixture	branch_site_q	branch_site_q_mixture	setting_call
terminal_Bos_taurus	terminal	Bos taurus	DISRUPTED_HIGH	Bos taurus	Bos_taurus	refined_mask50	2	COMPARISONS				0.096559	0.146816	0.657687173060157	11	3	875	ok		0.3395	0.65769	0.318187173060157	18.16748000000007	2.0230395141630866e-05	7.507564000003185	0.006144041241090458	32.92949800000133	9.556221903845026e-09	4.778110951922513e-09	4.8649856965029225e-08	2.4324928482514613e-08	POSITIVE_SELECTION
terminal_Bos_taurus	terminal	Bos taurus	DISRUPTED_HIGH	Bos taurus	Bos_taurus	altcost_trim1_occ60	2	COMPARISONS				0.088149	0.114632	0.7689737595086887	3	1	548	ok		0.37544	0.76897	0.39353375950868874	12.095643999999083	0.0005053975606125682	1.652141999999003	0.19866764401781611	14.36527600000045	0.00015055322216801393	7.527661108400697e-05	0.0002568177792340304	0.0001284088896170152	POSITIVE_SELECTION
terminal_Bos_taurus	terminal	Bos taurus	DISRUPTED_HIGH	Bos taurus	Bos_taurus	altcost_mask50	2	COMPARISONS				0.102814	0.138442	0.7426503517718611	10	4	875	ok		0.35349	0.74265	0.3891603517718611	22.72134400000141	1.8727610215361132e-06	3.717606000001979	0.053841515455706555	42.6107239999983	6.679218885876076e-11	3.339609442938038e-11	1.5584844067044177e-10	7.792422033522088e-11	POSITIVE_SELECTION
terminal_Bubalus_bubalis	terminal	Bubalus bubalis	DISRUPTED_HIGH	Bubalus bubalis	Bubalus_bubalis	baseline_trim1_occ60	2	COMPARISONS				0.104268	0.139767	0.7460130073622528	5	2	461	ok		0.34292	0.74602	0.40309300736225284	13.771112000000358	0.00020648705523835612	2.0000940000008995	0.15728945236785719	24.993522000000667	5.752325854678707e-07	2.8761629273393533e-07	9.76152266248508e-07	4.88076133124254e-07	POSITIVE_SELECTION
terminal_Bubalus_bubalis	terminal	Bubalus bubalis	DISRUPTED_HIGH	Bubalus bubalis	Bubalus_bubalis	baseline_trim2_occ70	2	COMPARISONS				0.090854	0.135474	0.670637908380944	5	2	328	ok		0.30936	0.67064	0.3612779083809439	8.866739999999481	0.0029041330120724487	2.373598000000129	0.1234023414147794	25.50608199999988	4.4099057642367297e-07	2.2049528821183648e-07	8.231824093241895e-07	4.1159120466209476e-07	POSITIVE_SELECTION
terminal_Bubalus_bubalis	terminal	Bubalus bubalis	DISRUPTED_HIGH	Bubalus bubalis	Bubalus_bubalis	baseline_mask50	1	COMPARISONS				0.106782	0.141708	0.7535354390718944	10	2	734	ok		0.34887	0.75354	0.40466543907189434	22.256281999998464	2.385769692319577e-06	3.0443779999986873	0.08101714598567068	27.352437999998074	1.6955054349624282e-07	8.477527174812141e-08	2.7573512278363374e-07	1.3786756139181687e-07	POSITIVE_SELECTION
terminal_Bubalus_bubalis	terminal	Bubalus bubalis	DISRUPTED_HIGH	Bubalus bubalis	Bubalus_bubalis	baseline_mask50	2	COMPARISONS				0.109526	0.147242	0.7438502601159994	10	2	734	ok		0.34069	0.74385	0.4031602601159994	22.627897999998822	1.9660891573512333e-06	3.283471999999165	0.06998073924421849	29.415648000001966	5.840415275638417e-08	2.9202076378192085e-08	1.1239664141841758e-07	5.619832070920879e-08	POSITIVE_SELECTION
terminal_Bubalus_bubalis	terminal	Bubalus bubalis	DISRUPTED_HIGH	Bubalus bubalis	Bubalus_bubalis	baseline_strict_complete	2	COMPARISONS				0.084951	0.108544	0.7826411409198113	0	0	316	ok		0.43685	0.78264	0.3457911409198113	4.35920200000146	0.03680954435822435	0.7841900000003079	0.37586274428254607	0.2237459999996645	0.6362003586595371	0.31810017932976853	0.8906805021233518	0.4453402510616759	RELAXED_TOWARD_NEUTRALITY
terminal_Bubalus_bubalis	terminal	Bubalus bubalis	DISRUPTED_HIGH	Bubalus bubalis	Bubalus_bubalis	refined_trim1_occ60	2	COMPARISONS				0.104268	0.139767	0.7460130073622528	5	2	461	ok		0.34292	0.74601	0.40309300736225284	13.771112000000358	0.00020648705523835612	2.0000940000008995	0.15728945236785719	24.993522000000667	5.752325854678707e-07	2.8761629273393533e-07	9.76152266248508e-07	4.88076133124254e-07	POSITIVE_SELECTION
terminal_Bubalus_bubalis	terminal	Bubalus bubalis	DISRUPTED_HIGH	Bubalus bubalis	Bubalus_bubalis	altcost_trim1_occ60	2	COMPARISONS				0.100994	0.12243	0.8249121947235155	3	1	466	ok		0.3767	0.82491	0.44821219472351553	13.286410000000615	0.00026733689752622567	0.8036000000010972	0.3700192036224446	18.155250000001615	2.036073364656857e-05	1.0180366823284285e-05	5.429528972418285e-05	2.7147644862091426e-05	POSITIVE_SELECTION
terminal_Bubalus_bubalis	terminal	Bubalus bubalis	DISRUPTED_HIGH	Bubalus bubalis	Bubalus_bubalis	refined_mask50	2	COMPARISONS				0.109526	0.147242	0.7438502601159994	10	2	734	ok		0.34069	0.74385	0.4031602601159994	22.627897999998822	1.9660891573512333e-06	3.283471999999165	0.06998073924421849	29.415648000001966	5.840415275638417e-08	2.9202076378192085e-08	1.1239664141841758e-07	5.619832070920879e-08	POSITIVE_SELECTION
terminal_Bubalus_bubalis	terminal	Bubalus bubalis	DISRUPTED_HIGH	Bubalus bubalis	Bubalus_bubalis	altcost_mask50	2	COMPARISONS				0.120655	0.150009	0.804318407562213	10	3	736	ok		0.35433	0.80432	0.449988407562213	25.51113599999735	4.398369160515264e-07	1.8086239999975078	0.17867338220571052	38.81509200000073	4.659116896810282e-10	2.329558448405141e-10	8.416469232947605e-10	4.2082346164738024e-10	POSITIVE_SELECTION
terminal_Bubalus_kerabau	terminal	Bubalus kerabau	DISRUPTED_HIGH	Bubalus kerabau	Bubalus_kerabau	baseline_mask50	1	COMPARISONS				0.109455	0.147517	0.7419822800084057	10	3	734	ok		0.34855	0.74198	0.3934322800084057	21.876821999998356	2.9072430978862606e-06	3.4730779999990773	0.06237514372321357	27.708279999998922	1.4105766160274926e-07	7.052883080137463e-08	2.4286023812054286e-07	1.2143011906027143e-07	POSITIVE_SELECTION
terminal_Bubalus_kerabau	terminal	Bubalus kerabau	DISRUPTED_HIGH	Bubalus kerabau	Bubalus_kerabau	baseline_trim1_occ60	2	COMPARISONS				0.10593	0.142041	0.7457705873656197	4	3	461	ok		0.34186	0.74577	0.40391058736561974	13.939340000000811	0.00018880527682950662	2.0138440000009723	0.15586994714282662	27.984921999999642	1.2226441256178002e-07	6.113220628089001e-08	2.345483714791823e-07	1.1727418573959115e-07	POSITIVE_SELECTION
terminal_Bubalus_kerabau	terminal	Bubalus kerabau	DISRUPTED_HIGH	Bubalus kerabau	Bubalus_kerabau	baseline_trim2_occ70	2	COMPARISONS				0.093121	0.138651	0.6716215533966577	4	3	328	ok		0.30804	0.67162	0.36358155339665776	9.07506000000103	0.0025911907408335756	2.3747459999995044	0.12331165317363052	30.695967999999993	3.01791508681562e-08	1.50895754340781e-08	1.1955923611188027e-07	5.977961805594013e-08	POSITIVE_SELECTION
terminal_Bubalus_kerabau	terminal	Bubalus kerabau	DISRUPTED_HIGH	Bubalus kerabau	Bubalus_kerabau	baseline_mask50	2	COMPARISONS				0.112124	0.153861	0.7287356770071688	10	3	734	ok		0.34042	0.72874	0.3883156770071688	21.962886000001163	2.7797420598310618e-06	3.853055999999924	0.049655438672889254	29.594516000001022	5.325539820459441e-08	2.6627699102297207e-08	1.1239664141841758e-07	5.619832070920879e-08	POSITIVE_SELECTION
terminal_Bubalus_kerabau	terminal	Bubalus kerabau	DISRUPTED_HIGH	Bubalus kerabau	Bubalus_kerabau	baseline_strict_complete	2	COMPARISONS				0.086673	0.113735	0.762060931111795	0	0	316	ok		0.435	0.76206	0.32706093111179496	4.137402000000293	0.04194549883345097	0.9953839999998308	0.3184300285834599	0.16786599999977625	0.6820153666219089	0.34100768331095443	0.91901778344222	0.45950889172111	RELAXED_TOWARD_NEUTRALITY
terminal_Bubalus_kerabau	terminal	Bubalus kerabau	DISRUPTED_HIGH	Bubalus kerabau	Bubalus_kerabau	refined_trim1_occ60	2	COMPARISONS				0.10593	0.142041	0.7457705873656197	4	3	461	ok		0.34186	0.74577	0.40391058736561974	13.939340000000811	0.00018880527682950662	2.0138440000009723	0.15586994714282662	27.984921999999642	1.2226441256178002e-07	6.113220628089001e-08	2.345483714791823e-07	1.1727418573959115e-07	POSITIVE_SELECTION
terminal_Bubalus_kerabau	terminal	Bubalus kerabau	DISRUPTED_HIGH	Bubalus kerabau	Bubalus_kerabau	refined_mask50	2	COMPARISONS				0.112124	0.153861	0.7287356770071688	10	3	734	ok		0.34042	0.72874	0.3883156770071688	21.962886000001163	2.7797420598310618e-06	3.853055999999924	0.049655438672889254	29.594516000001022	5.325539820459441e-08	2.6627699102297207e-08	1.1239664141841758e-07	5.619832070920879e-08	POSITIVE_SELECTION
terminal_Bubalus_kerabau	terminal	Bubalus kerabau	DISRUPTED_HIGH	Bubalus kerabau	Bubalus_kerabau	altcost_trim1_occ60	2	COMPARISONS				0.102242	0.122112	0.8372805293501049	3	1	466	ok		0.37584	0.83728	0.4614405293501049	13.938025999999809	0.00018893729934819445	0.6875619999991613	0.40699487484717023	18.39884600000005	1.7916645661912935e-05	8.958322830956467e-06	5.016660785335621e-05	2.5083303926678106e-05	POSITIVE_SELECTION
terminal_Bubalus_kerabau	terminal	Bubalus kerabau	DISRUPTED_HIGH	Bubalus kerabau	Bubalus_kerabau	altcost_mask50	2	COMPARISONS				0.12328	0.156578	0.7873392175145933	9	3	736	ok		0.35413	0.78734	0.43320921751459335	24.764994000001025	6.476303089398385e-07	2.2388540000029025	0.1345806906331921	39.68351199999961	2.9863608564712914e-10	1.4931804282356457e-10	6.193933628236753e-10	3.0969668141183763e-10	POSITIVE_SELECTION
terminal_Budorcas_taxicolor	terminal	Budorcas taxicolor	DISRUPTED_HIGH	Budorcas taxicolor	Budorcas_taxicolor	baseline_trim1_occ60	2	COMPARISONS				0.112048	0.122207	0.9168705556964822	10	6	557	ok		0.34261	0.91687	0.5742605556964822	25.0532379999986	5.576902520115131e-07	0.1991760000000795	0.6553867787261618	36.535031999999774	1.4994698149436608e-09	7.497349074718304e-10	2.099257740921125e-08	1.0496288704605625e-08	POSITIVE_SELECTION
terminal_Budorcas_taxicolor	terminal	Budorcas taxicolor	DISRUPTED_HIGH	Budorcas taxicolor	Budorcas_taxicolor	baseline_mask50	1	COMPARISONS				0.112942	0.137995	0.8184499438385449	15	5	885	ok		0.34962	0.81845	0.46882994383854487	32.291690000001836	1.326795547262196e-08	1.8502900000021327	0.17374966941082434	34.23275199999989	4.889901799441911e-09	2.4449508997209554e-09	3.422931259609338e-08	1.711465629804669e-08	POSITIVE_SELECTION
terminal_Budorcas_taxicolor	terminal	Budorcas taxicolor	DISRUPTED_HIGH	Budorcas taxicolor	Budorcas_taxicolor	baseline_trim2_occ70	2	COMPARISONS				0.094036	0.133635	0.703677928686347	6	3	399	ok		0.3088	0.70368	0.394877928686347	12.118234000001394	0.0004993116796057503	2.2675560000006953	0.13210809065674545	25.761309999999867	3.863562753483598e-07	1.931781376741799e-07	7.460672903278672e-07	3.730336451639336e-07	POSITIVE_SELECTION
terminal_Budorcas_taxicolor	terminal	Budorcas taxicolor	DISRUPTED_HIGH	Budorcas taxicolor	Budorcas_taxicolor	baseline_mask50	2	COMPARISONS				0.115889	0.144472	0.8021554349631763	16	7	885	ok		0.34163	0.80216	0.46052543496317633	32.22457200000281	1.3734278679049782e-08	2.2135900000030233	0.1367999967375655	36.25790199999756	1.7285770801662003e-09	8.642885400831001e-10	1.3592033210320469e-08	6.796016605160234e-09	POSITIVE_SELECTION
terminal_Budorcas_taxicolor	terminal	Budorcas taxicolor	DISRUPTED_HIGH	Budorcas taxicolor	Budorcas_taxicolor	baseline_strict_complete	2	COMPARISONS				0.101489	0.115215	0.8808662066571192	3	3	316	ok		0.43645	0.88087	0.44441620665711923	6.898486000000048	0.008626877663833597	0.2306959999987157	0.6310082345625948	5.405532000000676	0.020073029662811846	0.010036514831405923	0.16058423730249477	0.08029211865124739	RELAXED_TOWARD_NEUTRALITY
terminal_Budorcas_taxicolor	terminal	Budorcas taxicolor	DISRUPTED_HIGH	Budorcas taxicolor	Budorcas_taxicolor	refined_trim1_occ60	2	COMPARISONS				0.112048	0.122207	0.9168705556964822	10	6	557	ok		0.34261	0.91687	0.5742605556964822	25.0532379999986	5.576902520115131e-07	0.1991760000000795	0.6553867787261618	36.535031999999774	1.4994698149436608e-09	7.497349074718304e-10	2.099257740921125e-08	1.0496288704605625e-08	POSITIVE_SELECTION
terminal_Budorcas_taxicolor	terminal	Budorcas taxicolor	DISRUPTED_HIGH	Budorcas taxicolor	Budorcas_taxicolor	altcost_trim1_occ60	2	COMPARISONS				0.102038	0.110492	0.9234876733157151	7	3	557	ok		0.37625	0.92349	0.5472376733157152	19.548797999999806	9.806241749029548e-06	0.15510200000062468	0.6937066184813503	23.63310999999885	1.1656451278758001e-06	5.828225639379001e-07	9.325161023006403e-06	4.662580511503201e-06	POSITIVE_SELECTION
terminal_Budorcas_taxicolor	terminal	Budorcas taxicolor	DISRUPTED_HIGH	Budorcas taxicolor	Budorcas_taxicolor	refined_mask50	2	COMPARISONS				0.115889	0.144472	0.8021554349631763	16	7	885	ok		0.34163	0.80216	0.46052543496317633	32.22457200000281	1.3734278679049782e-08	2.2135900000030233	0.1367999967375655	36.25790199999756	1.7285770801662003e-09	8.642885400831001e-10	1.3592033210320469e-08	6.796016605160234e-09	POSITIVE_SELECTION
terminal_Budorcas_taxicolor	terminal	Budorcas taxicolor	DISRUPTED_HIGH	Budorcas taxicolor	Budorcas_taxicolor	altcost_mask50	2	COMPARISONS				0.121563	0.148931	0.8162370493718567	16	8	886	ok		0.35503	0.81624	0.4612070493718567	31.109418000000005	2.4388520234614342e-08	1.9036479999995208	0.16767055954940963	53.17468999999983	3.0516554894907017e-13	1.5258277447453508e-13	3.890548740401115e-12	1.9452743702005575e-12	POSITIVE_SELECTION
terminal_Capra_hircus	terminal	Capra hircus	DISRUPTED_HIGH	Capra hircus	Capra_hircus	baseline_mask50	1	COMPARISONS				0.106493	0.132379	0.8044553894499883	14	3	882	ok		0.35074	0.80446	0.4537153894499883	30.041597999999794	4.22876796496319e-08	2.131410000001779	0.14430795815392083	28.83388400000331	7.885934444117782e-08	3.942967222058891e-08	1.6109810808787729e-07	8.054905404393864e-08	POSITIVE_SELECTION
terminal_Capra_hircus	terminal	Capra hircus	DISRUPTED_HIGH	Capra hircus	Capra_hircus	baseline_trim1_occ60	2	COMPARISONS				0.102871	0.126433	0.8136404261545642	6	3	556	ok		0.34398	0.81364	0.4696604261545642	19.281243999999788	1.1280909091567613e-05	1.1465260000004491	0.2842775620115207	23.05170999999973	1.5770218435203696e-06	7.885109217601848e-07	2.2644416214651464e-06	1.1322208107325732e-06	POSITIVE_SELECTION
terminal_Capra_hircus	terminal	Capra hircus	DISRUPTED_HIGH	Capra hircus	Capra_hircus	baseline_trim2_occ70	2	COMPARISONS				0.094436	0.135235	0.698310348652346	6	3	399	ok		0.30987	0.69831	0.388440348652346	11.983141999999134	0.0005368399102831158	2.4257120000002033	0.11935899886522275	22.765360000001237	1.830353113273586e-06	9.15176556636793e-07	2.847215953981134e-06	1.423607976990567e-06	POSITIVE_SELECTION
terminal_Capra_hircus	terminal	Capra hircus	DISRUPTED_HIGH	Capra hircus	Capra_hircus	baseline_mask50	2	COMPARISONS				0.109416	0.138201	0.7917164130505568	15	4	882	ok		0.3428	0.79172	0.44891641305055685	30.289545999999973	3.7212614764144076e-08	2.4294840000002296	0.11907208779417919	29.704996000000392	5.030500710848125e-08	2.5152503554240624e-08	1.1239664141841758e-07	5.619832070920879e-08	POSITIVE_SELECTION
terminal_Capra_hircus	terminal	Capra hircus	DISRUPTED_HIGH	Capra hircus	Capra_hircus	baseline_strict_complete	2	COMPARISONS				0.095982	0.109934	0.8730874888569505	4	1	316	ok		0.43917	0.87309	0.43391748885695053	6.511829999999463	0.010715917315514254	0.2605700000003708	0.6097288273955537	6.269669999999678	0.012282201582633824	0.006141100791316912	0.13756065772549883	0.06878032886274942	RELAXED_TOWARD_NEUTRALITY
terminal_Capra_hircus	terminal	Capra hircus	DISRUPTED_HIGH	Capra hircus	Capra_hircus	refined_trim1_occ60	2	COMPARISONS				0.102871	0.126433	0.8136404261545642	6	3	556	ok		0.34398	0.81364	0.4696604261545642	19.281243999999788	1.1280909091567613e-05	1.1465260000004491	0.2842775620115207	23.05170999999973	1.5770218435203696e-06	7.885109217601848e-07	2.2644416214651464e-06	1.1322208107325732e-06	POSITIVE_SELECTION
terminal_Capra_hircus	terminal	Capra hircus	DISRUPTED_HIGH	Capra hircus	Capra_hircus	refined_mask50	2	COMPARISONS				0.109416	0.138201	0.7917164130505568	15	4	882	ok		0.3428	0.79172	0.44891641305055685	30.289545999999973	3.7212614764144076e-08	2.4294840000002296	0.11907208779417919	29.704996000000392	5.030500710848125e-08	2.5152503554240624e-08	1.1239664141841758e-07	5.619832070920879e-08	POSITIVE_SELECTION
terminal_Capra_hircus	terminal	Capra hircus	DISRUPTED_HIGH	Capra hircus	Capra_hircus	altcost_trim1_occ60	2	COMPARISONS				0.097255	0.108754	0.8942659580337274	5	1	556	ok		0.37725	0.89426	0.5170159580337275	17.94112000000132	2.2784493233185266e-05	0.3052399999996851	0.5806159072834352	16.33449599999949	5.3088701251346695e-05	2.6544350625673347e-05	0.0001189186908030166	5.94593454015083e-05	POSITIVE_SELECTION
terminal_Capra_hircus	terminal	Capra hircus	DISRUPTED_HIGH	Capra hircus	Capra_hircus	altcost_mask50	2	COMPARISONS				0.117867	0.135235	0.8715717085074131	15	6	883	ok		0.35617	0.87157	0.5154017085074131	34.68622000000323	3.873638674681224e-09	0.8367900000012014	0.36031644915145405	46.0910240000012	1.128844557592802e-11	5.64422278796401e-12	4.214353015013127e-11	2.1071765075065635e-11	POSITIVE_SELECTION
terminal_Capra_ibex	terminal	Capra ibex	DISRUPTED_LIKELY	Capra ibex	Capra_ibex	baseline_trim2_occ70	2	COMPARISONS				0.092969	0.143815	0.6464485623891805	6	3	399	ok		0.30959	0.64644	0.3368585623891805	10.03189999999995	0.00153852255737806	3.684021999999459	0.05493618059081049	24.80288599999949	6.350232065412912e-07	3.175116032706456e-07	1.1471386956874937e-06	5.735693478437469e-07	POSITIVE_SELECTION
terminal_Capra_ibex	terminal	Capra ibex	DISRUPTED_LIKELY	Capra ibex	Capra_ibex	baseline_mask50	1	COMPARISONS				0.107051	0.141171	0.7583073010745833	15	4	884	ok		0.34937	0.75831	0.4089373010745833	26.862091999999393	2.1850292708963346e-07	3.5583839999999327	0.05924538990760326	33.52265599999737	7.043869933975536e-09	3.521934966987768e-09	4.382852403362556e-08	2.191426201681278e-08	POSITIVE_SELECTION
terminal_Capra_ibex	terminal	Capra ibex	DISRUPTED_LIKELY	Capra ibex	Capra_ibex	baseline_mask50	2	COMPARISONS				0.109878	0.147659	0.744133442594085	15	5	884	ok		0.34146	0.74414	0.402673442594085	26.923957999999402	2.116193406590098e-07	4.0184339999977965	0.04500548399638156	34.70539999999892	3.8356615130165936e-09	1.9178307565082968e-09	2.386633830321436e-08	1.193316915160718e-08	POSITIVE_SELECTION
terminal_Capra_ibex	terminal	Capra ibex	DISRUPTED_LIKELY	Capra ibex	Capra_ibex	baseline_trim1_occ60	2	COMPARISONS				0.103294	0.131298	0.7867141921430638	7	4	556	ok		0.34283	0.78671	0.4438841921430638	18.14013200000045	2.052301695236055e-05	1.5714219999990746	0.2100006249739393	31.053874000001088	2.5096492815490482e-08	1.2548246407745241e-08	7.39686104035509e-08	3.698430520177545e-08	POSITIVE_SELECTION
terminal_Capra_ibex	terminal	Capra ibex	DISRUPTED_LIKELY	Capra ibex	Capra_ibex	baseline_strict_complete	2	COMPARISONS				0.09929	0.111073	0.8939166133983957	5	4	316	ok		0.42572	0.89392	0.4681966133983957	6.415338000000702	0.011313879088098996	0.0	1.0	11.373805999999604	0.0007448709138067653	0.00037243545690338265	0.041712771173178856	0.020856385586589428	POSITIVE_SELECTION
terminal_Capra_ibex	terminal	Capra ibex	DISRUPTED_LIKELY	Capra ibex	Capra_ibex	refined_trim1_occ60	2	COMPARISONS				0.103294	0.131298	0.7867141921430638	7	4	556	ok		0.34283	0.78671	0.4438841921430638	18.14013200000045	2.052301695236055e-05	1.5714219999990746	0.2100006249739393	31.053874000001088	2.5096492815490482e-08	1.2548246407745241e-08	7.39686104035509e-08	3.698430520177545e-08	POSITIVE_SELECTION
terminal_Capra_ibex	terminal	Capra ibex	DISRUPTED_LIKELY	Capra ibex	Capra_ibex	altcost_mask50	2	COMPARISONS				0.118174	0.14504	0.8147683397683397	16	6	885	ok		0.35483	0.81477	0.45993833976833975	30.73056799999904	2.964578216485329e-08	1.920773999998346	0.16577136016911506	53.874874000001	2.1367279377310248e-13	1.0683639688655124e-13	3.890548740401115e-12	1.9452743702005575e-12	POSITIVE_SELECTION
terminal_Capra_ibex	terminal	Capra ibex	DISRUPTED_LIKELY	Capra ibex	Capra_ibex	refined_mask50	2	COMPARISONS				0.109878	0.147659	0.744133442594085	15	5	884	ok		0.34146	0.74414	0.402673442594085	26.923957999999402	2.116193406590098e-07	4.0184339999977965	0.04500548399638156	34.70539999999892	3.8356615130165936e-09	1.9178307565082968e-09	2.386633830321436e-08	1.193316915160718e-08	POSITIVE_SELECTION
terminal_Capra_ibex	terminal	Capra ibex	DISRUPTED_LIKELY	Capra ibex	Capra_ibex	altcost_trim1_occ60	2	COMPARISONS				0.09564	0.113843	0.8401043542422459	5	2	556	ok		0.37605	0.84011	0.46405435424224595	15.65157200000067	7.614925720049329e-05	0.7476780000015424	0.38721238693182536	23.04122400000051	1.5856464951296525e-06	7.928232475648262e-07	9.866244858584504e-06	4.933122429292252e-06	POSITIVE_SELECTION
terminal_Capra_nubiana	terminal	Capra nubiana	DISRUPTED_HIGH	Capra nubiana	Capra_nubiana	baseline_mask50	1	COMPARISONS				0.105811	0.136248	0.7766058951324056	14	3	882	ok		0.35074	0.77661	0.42586589513240564	27.804299999999785	1.3422745023951857e-07	2.9154140000027837	0.08773689381469177	28.934722000001784	7.485892075803605e-08	3.7429460379018026e-08	1.6109810808787729e-07	8.054905404393864e-08	POSITIVE_SELECTION
terminal_Capra_nubiana	terminal	Capra nubiana	DISRUPTED_HIGH	Capra nubiana	Capra_nubiana	baseline_trim2_occ70	2	COMPARISONS				0.094366	0.139668	0.6756451012400837	6	3	399	ok		0.30997	0.67565	0.3656751012400837	11.159573999999338	0.0008359911740412794	2.941849999999249	0.08631182618504657	22.205830000000788	2.4492894091905634e-06	1.2246447045952817e-06	3.6094791293334615e-06	1.8047395646667308e-06	POSITIVE_SELECTION
terminal_Capra_nubiana	terminal	Capra nubiana	DISRUPTED_HIGH	Capra nubiana	Capra_nubiana	baseline_trim1_occ60	2	COMPARISONS				0.101775	0.129562	0.7855312514471836	6	3	556	ok		0.34389	0.78554	0.44164125144718364	17.855507999998736	2.383284327528953e-05	1.584681999998793	0.20808757612895884	23.31811199999902	1.3730097706378225e-06	6.865048853189112e-07	2.0233828198873174e-06	1.0116914099436587e-06	POSITIVE_SELECTION
terminal_Capra_nubiana	terminal	Capra nubiana	DISRUPTED_HIGH	Capra nubiana	Capra_nubiana	baseline_mask50	2	COMPARISONS				0.10871	0.142277	0.7640729000470913	14	4	882	ok		0.34282	0.76407	0.42125290004709126	28.030824000001303	1.193983906115175e-07	3.2680440000003728	0.07064180401628985	29.72452400000111	4.98008041189378e-08	2.49004020594689e-08	1.1239664141841758e-07	5.619832070920879e-08	POSITIVE_SELECTION
terminal_Capra_nubiana	terminal	Capra nubiana	DISRUPTED_HIGH	Capra nubiana	Capra_nubiana	baseline_strict_complete	2	COMPARISONS				0.092357	0.115165	0.8019537185776928	4	1	316	ok		0.43869	0.80195	0.3632637185776928	5.053025999999591	0.024582970225599295	0.6965259999997215	0.40395347649859675	6.9726319999990665	0.008276567168110713	0.004138283584055357	0.11587194035354999	0.057935970176774994	RELAXED_TOWARD_NEUTRALITY
terminal_Capra_nubiana	terminal	Capra nubiana	DISRUPTED_HIGH	Capra nubiana	Capra_nubiana	refined_trim1_occ60	2	COMPARISONS				0.101776	0.129561	0.785545032841673	6	3	556	ok		0.34389	0.78554	0.441655032841673	17.855507999998736	2.383284327528953e-05	1.584681999998793	0.20808757612895884	23.31811199999902	1.3730097706378225e-06	6.865048853189112e-07	2.0233828198873174e-06	1.0116914099436587e-06	POSITIVE_SELECTION
terminal_Capra_nubiana	terminal	Capra nubiana	DISRUPTED_HIGH	Capra nubiana	Capra_nubiana	altcost_trim1_occ60	2	COMPARISONS				0.096176	0.111764	0.860527540173938	4	1	556	ok		0.37713	0.86053	0.48339754017393793	16.511580000000322	4.8353854172459735e-05	0.5571600000002945	0.4554067902658412	16.127402000000075	5.922095262085242e-05	2.961047631042621e-05	0.0001275528210295283	6.377641051476414e-05	POSITIVE_SELECTION
terminal_Capra_nubiana	terminal	Capra nubiana	DISRUPTED_HIGH	Capra nubiana	Capra_nubiana	refined_mask50	2	COMPARISONS				0.10871	0.142277	0.7640729000470913	14	4	882	ok		0.34282	0.76407	0.42125290004709126	28.030824000001303	1.193983906115175e-07	3.2680440000003728	0.07064180401628985	29.72452400000111	4.98008041189378e-08	2.49004020594689e-08	1.1239664141841758e-07	5.619832070920879e-08	POSITIVE_SELECTION
terminal_Capra_nubiana	terminal	Capra nubiana	DISRUPTED_HIGH	Capra nubiana	Capra_nubiana	altcost_mask50	2	COMPARISONS				0.117142	0.139287	0.8410117239943427	15	5	883	ok		0.35618	0.84101	0.48483172399434266	32.29385000000184	1.3253214529123484e-08	1.3459380000022065	0.24598949834756068	46.4626360000002	9.338221783982702e-12	4.669110891991351e-12	4.022618614638703e-11	2.0113093073193514e-11	POSITIVE_SELECTION
terminal_Capreolus_capreolus	terminal	Capreolus capreolus	DISRUPTED_HIGH	Capreolus capreolus	Capreolus_capreolus	baseline_trim1_occ60	2	COMPARISONS				0.108497	0.136324	0.7958760012910419	8	3	555	ok		0.34477	0.79587	0.45110600129104184	18.989643999999316	1.3142985036418749e-05	1.4808139999986452	0.2236472078751026	15.791877999999997	7.07053781611793e-05	3.535268908058965e-05	8.798891504502312e-05	4.399445752251156e-05	POSITIVE_SELECTION
terminal_Capreolus_capreolus	terminal	Capreolus capreolus	DISRUPTED_HIGH	Capreolus capreolus	Capreolus_capreolus	baseline_trim2_occ70	2	COMPARISONS				0.102588	0.133775	0.7668697439730892	8	4	397	ok		0.30924	0.76687	0.45762974397308914	15.127952000000732	0.00010046471035077193	1.3318699999999808	0.24847281515300568	14.895825999999943	0.00011361409255858651	5.680704627929326e-05	0.0001353699826229967	6.768499131149835e-05	POSITIVE_SELECTION
terminal_Capreolus_capreolus	terminal	Capreolus capreolus	DISRUPTED_HIGH	Capreolus capreolus	Capreolus_capreolus	baseline_mask50	1	COMPARISONS				0.103451	0.152878	0.67668990960112	11	3	880	ok		0.35244	0.67669	0.32424990960112	19.342287999999826	1.0925961618668462e-05	7.300198000000819	0.006894701236960506	18.394743999997445	1.7955257586218502e-05	8.977628793109251e-06	2.094780051725492e-05	1.047390025862746e-05	POSITIVE_SELECTION
